alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,1e-05,0.1,1000,0.01,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.113799204002135,0.3,-0.788939942307571,-1.0207942462514632,3.1869900746733832,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-21.02992900215801,-22.236956005208697,3.455829335700852,-21.069695802559398,83.49705726465594,7.932005099547453,18.486298451916955,0.6889853173348544,2458
0.001,1e-05,0.05,1000,0.003,2,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,12.647690235025948,0.3,-0.7759301611175062,-1.089736954968609,3.377243976784337,0.82,-0.3094688195995744,2.390405129006476,0.6210428624366479,-3.6138171769150365,-4.074673044357866,1.3305225282844677,-3.6740276653865545,20.68248903396516,1.654371882338232,4.1043368003796665,0.24722113341121857,1473
0.001,3e-05,0.1,600,0.01,2,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,8.111228071007645,0.29,-0.7985554846306815,-0.8112445540974803,2.797364524662486,0.82,-0.29364881188199304,2.4030203655823112,0.3666344515186071,-10.17903599411284,-1.6947016386803897,7.18498595883922,-10.198572404335557,58.214153142071574,3.0747305382165204,8.601997486429989,1.9890328169836955,4733
0.001,1e-05,0.01,1000,0.003,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,14.258190229011234,0.29,-0.7860410682014849,-1.2115873494335558,3.5539707094674924,0.82,-0.3094688195995744,2.390405129006476,0.6210428624366479,-3.5925381197009956,-2.9237136977631093,1.9030931125756143,-3.614743363811158,23.410917938442086,0.7680723310834154,4.331141311773235,0.9159487583970009,661
0.001,3e-05,0.1,300,0.01,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.009286270011216,0.22,-0.8171212332783688,-1.2553740437287588,3.550985761055232,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-4.4889746125774135,-5.600850773882798,0.6249477945037235,-4.526895831916119,20.956688654260823,0.37948046282393344,2.6325402029497362,0.0707030669876146,4453
0.001,3e-05,0.01,300,0.01,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.060624803998508,0.22,-0.8171212332783688,-1.2554889908739717,3.55153050805622,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-4.489265865985132,-5.574573076771002,0.6215796977318662,-4.527257259892177,20.959791022902746,0.3718444508202574,2.610435431560411,0.07081730743472532,2725
0.001,0.0001,0.01,300,0.003,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.61028296200675,0.21,-0.8231067491840005,-1.2737157301170743,3.579943159764943,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-1.7065809973240382,-0.382167143931316,0.4089928764567898,-1.780710636929185,12.162623983059206,0.27743139953315626,1.2282001468519428,0.13690491830032905,5265
0.001,1e-05,0.05,1000,0.03,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,13.22733582998626,0.21,-0.8233160991667617,-1.1695195284351954,3.377380914222819,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-3.3107957975241074,-14.310325797927874,1.4004856508026315,-3.3765287216773103,20.125125522938,2.5496808749499156,3.9866379059534336,0.11817318655938377,1671
0.001,0.0001,0.01,300,0.003,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,5.931203223997727,0.18,-0.8320811092927052,-1.271353049831958,3.5813217380975573,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-1.7420050599848695,-0.5158870837932668,0.3828403663441924,-1.814465648168087,12.178095887890045,0.28932282435191287,1.190885706785653,0.14069420256515533,5267
0.001,3e-05,0.1,600,0.03,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,9.793626859987853,0.15,-0.8551356118229001,-1.1492175500434838,3.388054786416464,0.82,-0.29364881188199304,2.4030203655823033,0.3666344515186232,-8.221767082214468,-63.6839509805856,6.257654829653287,-8.441918497459469,71.61391784894161,92.99807981077952,19.42049364959323,2.93344949463981,4871
0.001,3e-05,0.1,300,0.03,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,5.909101654018741,0.15,-0.8582292162985161,-1.156903825228181,3.3273303200980626,0.82,-0.29364881188199304,2.4030203655823033,0.3666344515186232,-16.566609773317147,-78.52223455073651,7.31436130506297,-16.60343624922229,87.77857703854755,5.549631821997401,14.021809287843478,1.646312344125368,4579
0.001,1e-05,0.05,600,0.01,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,9.436712548020296,0.15,-0.8551327077267689,-1.2768925171497598,3.4871216721094,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-12.729330453973136,-35.31948016655242,3.367075027048076,-12.761175544894254,59.75962585442561,0.1903608451902461,11.995998138935644,0.19104806337459923,1317
0.001,3e-05,0.1,600,0.03,2,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,8.348083160002716,0.15,-0.8613282357125969,-1.1613175262763846,3.4667466411860564,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-15.542804670144395,-78.13177570257847,8.875584237063496,-15.67236890264504,92.71225786751907,20.41467539948531,20.803098276195303,0.6571087625494464,4802
0.001,1e-05,0.1,600,0.003,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,9.818354176997673,0.15,-0.8533297907397158,-1.5500304296242209,4.015147237073427,0.82,-0.3094688195995744,2.390405129006476,0.6210428624366479,-3.8295804236146904,-6.645139086208099,0.7452224947163599,-3.871204870924191,18.786373703455293,1.2109478362667563,3.442856239719153,0.3161952599860682,2099
