alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,bandwidth_scale,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,fisher_damping,cg_iters,cg_tol,state_weight_update,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0003,3e-05,0.01,1000,0.1,20,1e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,367.7308260699938,0.0,-0.8834334056919058,-1.0978693294467659,4.112275134853357,0.0,-0.8789098682747509,-1.0173369093633502,4.115333492383997,108.35895394352124,-901.6682962358002,205.3409899153358,109.85916433211543,1959.2715280399125,33.92414389398011,94.40462200402187,0.25294224509214003,111
0.0003,3e-05,0.01,1000,0.3,20,3e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,334.59609694199753,0.0,-0.8793101989272881,-1.0412871113288955,4.165954285656953,0.0,-0.8790002183895234,-1.0270353111430384,4.136930085286453,-295.59951514003467,773.3686931327279,-280.7362143715094,-294.37293457123167,3172.439235322056,175.5891312190232,1041.1258941017038,0.9377574105246979,82
0.0003,3e-05,0.01,1000,0.3,40,1e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,275.2972854779946,0.0,-0.8792883981461785,-1.0072265430112923,4.287184352172413,0.0,-0.8792883981461785,-1.0030808843969639,4.24588081111661,-87.75320295833004,150.35245949784388,-229.06917686030016,-86.63711929140278,5027.735051910215,16.389642436818374,819.5556362125948,1.3934964484781065,16
0.0003,3e-05,0.01,1000,0.1,40,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,362.9573572310037,0.0,-0.880318226319026,-1.0337835597966887,4.124114098948569,0.0,-0.8793138638014767,-1.0121610987357132,4.111209569159193,71.41178387044187,346.58395302316916,125.2962961774537,71.00633710752342,2818.808942361065,53.614367214222355,209.06710176190393,0.6600312717419179,108
0.0003,3e-05,0.01,1000,1.0,20,1e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,275.83955128100934,0.0,-0.8796624341716501,-1.058386653778979,5.246029721521685,0.0,-0.8796624341716501,-1.0572704039997378,5.425367890025949,-237.9302010058506,-188.28761692513854,-485.088908368944,-236.51621507394034,5805.544978126208,162.83382288590292,1159.1376068967695,0.9687134869280727,18
0.0003,3e-05,0.01,1000,0.1,20,3e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,374.8256145030027,0.0,-0.8920047308365249,-1.2934721035882788,4.340586487206419,0.0,-0.8799270511706296,-1.059543982184559,4.147845533354988,-17.204810232339113,-520.9366225586701,46.52243589185066,-14.213066906323021,1496.472390544068,97.16980297081363,172.04550302329866,0.40204019058935986,116
0.0003,3e-05,0.01,1000,0.1,40,3e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,336.986454287995,0.0,-0.8832575579601786,-1.144042532000763,3.9562996031185174,0.0,-0.8803674299115788,-1.0755943682059945,3.8649492842119195,201.93888335151445,331.8399587097241,233.08168960591374,201.561870829444,2439.3330550856663,100.2207693173083,174.39496774962595,1.1126239890503484,85
0.0003,3e-05,0.01,1000,1.0,20,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,323.4479997760063,0.0,-0.8805418677928648,-1.0223962791055037,3.33977649035608,0.0,-0.8805025311482385,-1.0172028469558225,3.336326804226103,-228.75936587942692,-2003.0097546508655,-222.55510953372607,-228.8180559995956,6952.596798961602,102.82664861898314,916.9241296226302,0.6172625205522541,64
0.0003,3e-05,0.01,1000,0.3,20,3e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,329.76800706800714,0.0,-0.8872439030424243,-1.1435239592688027,4.260206879540477,0.0,-0.8806843608380612,-1.0719728277314053,4.187032657619213,-78.88899027316049,340.7245522051354,-96.149022353447,-79.03714420748314,2790.6887248370017,118.81782687638386,220.38599639591936,0.45516784767603974,71
0.0003,3e-05,0.01,1000,1.0,40,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,214.8492238100007,0.0,-0.8875184853172935,-1.1157535730218742,4.203671652782333,0.0,-0.8818688123472623,-1.0594418268602235,4.1587350849566285,216.4484009580561,189.63064286331985,-20.066574671799287,217.2221334036845,12053.0208121106,83.95178191251901,2409.7382413341543,0.8919177005545696,133
0.0003,3e-05,0.01,1000,0.3,20,1e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,318.6540522599971,0.0,-0.9171520139214684,-1.8514480200424106,4.675511000483741,0.0,-0.8822920648125127,-1.217816663509667,3.929826279556927,1160.9859481359597,3424.133579226852,929.3095353037666,1161.3060571418093,3478.3413232718144,160.26248583251842,1056.6026074076694,0.9995216187033632,50
0.0003,3e-05,0.01,1000,1.0,20,1e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,311.5460763799929,0.0,-0.8922812836898857,-1.4593699085314824,4.566263166249001,0.0,-0.8859330509864125,-1.157888092252775,4.3434776037526674,-262.8869234232628,5464.603427951098,-712.6667739309781,-262.90082147191146,6654.927938788024,184.079584494314,692.7744075832791,0.2953710132792387,44
0.0003,3e-05,0.01,1000,0.3,40,3e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,324.6285419110063,0.0,-0.883035907876786,-1.1462753599981517,3.817537869728725,0.0,-0.8888107406289528,-1.1916863993811315,3.839268453201101,-182.564677905724,189.51727274096893,-221.21870812937343,-179.3485516210438,4737.417852643863,20.557374954633147,340.82230401666334,0.8761616710455279,68
0.0003,3e-05,0.01,1000,0.3,20,1e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,242.21937706999597,0.0,-0.8857751969363881,-1.19629236310521,4.1952047965729635,0.0,-0.8895064026553448,-1.2775584403056857,4.383924292683547,169.48442074889357,634.4918607813091,62.54381641244903,169.9303167666261,2926.6049065052007,32.319486174976426,419.09400630830635,0.21185262174893402,6
0.0003,3e-05,0.01,1000,0.3,20,1e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,321.5560426890006,0.0,-0.9277345639783229,-1.9768946667938883,4.887697855849898,0.0,-0.8971838986885898,-1.5542831736447293,4.8788217341994615,-9.85791541100349,-3263.7561850167085,303.8071565186776,-3.7801686488447164,3556.0831336349725,153.93008266405747,461.19968642666646,0.3194338312686241,56
0.0003,3e-05,0.01,1000,1.0,20,1e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,289.44998420300544,0.0,-0.8994962598443439,-1.3892954743565404,4.017885258699018,0.0,-0.9004868844373042,-1.4172113996101385,4.0797894637771455,-67.02213588944741,-1608.136440259128,147.62666839757807,-49.11394260337185,6069.931016452268,51.88054955663258,1926.7548199319044,1.0535758033190157,22
0.0003,3e-05,0.01,1000,0.3,40,3e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,354.6007040019904,0.0,-0.9048107749708452,-1.759413363333103,2.516294366379706,0.0,-0.9054493828906359,-1.8838759328204477,2.444776620056318,-78.39148741025781,-2558.5297186735843,82.66839905468501,-78.0209101268147,6552.783722585251,209.01384378992856,478.42192563415375,0.7040458848099759,101
0.0003,3e-05,0.01,1000,0.1,20,1e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,357.2083853340009,0.0,-0.9810024908332114,-3.8595759848502453,6.778350426405618,0.0,-0.9176855985935805,-2.2557791577198443,7.001481664659414,74.89303495941505,-1230.9910072287907,159.71110532826603,74.6466215941308,1892.8458936715824,67.32198444483555,123.7268866794074,0.4354238290711596,103
0.0003,3e-05,0.01,1000,0.3,40,1e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,364.5179989379976,0.0,-0.9165212051614867,-1.891485561249378,4.8247813473322045,0.0,-0.9187137609857929,-1.9844739642414941,4.732870830838019,-333.81496886698915,2760.664516862036,-558.4417193827969,-318.7409897686908,5529.474727692917,426.54353225790265,699.5948796705721,0.8605332089114752,109
0.0003,3e-05,0.01,1000,0.3,20,1e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,357.882824100001,0.0,-0.9353469432777449,-2.3516107970261677,5.314516142506706,0.0,-0.9408843729063346,-2.43954888414105,5.165259967855961,-188.66195970687696,-2772.5817358940935,140.6406194948087,-188.1487386539025,3759.3751383218687,89.76865633361467,301.6748857073337,0.22311874260925235,104
0.0003,3e-05,0.01,1000,0.1,20,3e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,432.9808808660018,0.0,-0.9429783629513053,-2.4121687220325203,5.5913882199376275,0.0,-0.9420206967306514,-2.632326976137329,6.1879976590709,94.70273066181775,-997.2117879313432,206.36871612951526,94.34857089398596,1828.4564404679184,62.113279745437275,175.90422269798765,0.45303605273485276,128
0.0003,3e-05,0.01,1000,0.1,20,3e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,353.61724044599396,0.0,-0.9461034242923878,-3.0873380982672183,5.777017858244161,0.0,-0.9427344800090658,-2.4802493992865777,5.196867076826733,138.45050661858,-1034.6966345410915,217.82026345122392,138.52724413279302,1887.0739864984423,29.48113514985528,168.06124416035067,0.4444861101198418,99
0.0003,3e-05,0.01,1000,0.3,20,3e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,331.02734101000533,0.0,-0.9170534543702418,-2.022810237980199,5.029503459478824,0.0,-0.9437156113180256,-2.1932998521524185,5.035391518554244,-56.68668519488824,-3604.062524912594,300.171102875681,-54.42394597599196,4006.694158259477,24.331617223125928,449.98951264283016,0.28802787590817575,75
