problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,greedy_success_rate,solver_avg_reward,greedy_avg_reward,elapsed_seconds,run_idx
stochastic,fogas_diag,1000,0.001,3e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.02,-2.02135,-1.9964500000000003,34.7240063159843,592
stochastic,fogas_diag,1000,0.001,3e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.02,-2.0254500000000006,-1.9964500000000003,47.00780633301474,606
stochastic,fogas_diag,1000,0.001,3e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.02,-2.02625,-1.9964500000000003,48.23407840897562,607
stochastic,fogas_diag,2000,0.001,0.001,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-1.9860000000000004,-1.9823500000000007,82.99772298295284,683
stochastic,fogas_diag,4000,0.001,0.0003,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-1.988450000000001,-1.9823500000000007,204.96545800595777,926
stochastic,fogas_diag,3000,0.001,0.001,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-1.9913500000000004,-1.9823500000000007,136.3769872589619,770
stochastic,fogas_diag,2000,0.001,1e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-2.0158000000000005,-1.9964500000000003,76.13067232002504,669
stochastic,fogas_diag,2000,0.001,1e-05,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-2.0158000000000005,-1.9964500000000003,103.42299517802894,677
stochastic,fogas_diag,2000,0.001,1e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-2.0158000000000005,-1.9964500000000003,103.76894033898134,678
stochastic,fogas_diag,2000,0.001,1e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-2.0158000000000005,-1.9964500000000003,116.61515327601228,684
stochastic,fogas_diag,2000,0.001,1e-05,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.02,-2.0229000000000004,-1.9964500000000003,89.14459393400466,675
stochastic,fogas_diag,2000,0.001,0.001,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.0,0.02,-2.0081500000000005,-1.9823500000000007,104.46857859799638,696
stochastic,projected_gradient,1000,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.08,0.01,-1.9975500000000008,-2.0124000000000004,47.15147937502479,903
stochastic,projected_gradient,1500,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.08,0.01,-2.023650000000001,-2.0124000000000004,82.47871192597086,985
stochastic,projected_gradient,3000,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.06,0.01,-2.0447000000000006,-2.0124000000000004,168.2910444730078,1116
stochastic,projected_gradient,2000,0.001,0.0001,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.06,0.01,-2.0488500000000007,-2.0124000000000004,102.71277862699935,1038
stochastic,projected_gradient,2000,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.06,0.01,-2.049300000000001,-2.0124000000000004,99.34947418700904,1043
stochastic,projected_gradient,750,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.05,0.01,-2.009750000000001,-2.0124000000000004,41.19452533702133,841
stochastic,projected_gradient,3000,0.001,0.0001,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.05,0.01,-2.0478000000000005,-2.0124000000000004,182.95688272302505,1111
stochastic,projected_gradient,4000,0.001,0.0001,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.064450000000001,-2.0124000000000004,204.5533148610266,1187
stochastic,projected_gradient,4000,0.001,0.0003,1.0,0.25,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0719000000000007,-2.0124000000000004,194.43637011299143,1218
stochastic,fogas_diag,500,0.001,3e-05,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0165000000000006,-2.0338500000000006,24.2136978089693,532
stochastic,fogas_diag,500,0.001,3e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0241500000000006,-2.0338500000000006,18.711967280018143,522
stochastic,fogas_diag,500,0.001,3e-05,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0241500000000006,-2.0338500000000006,21.058542244019918,528
stochastic,fogas_diag,500,0.001,3e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0241500000000006,-2.0338500000000006,26.795910614950117,527
stochastic,fogas_diag,500,0.001,3e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.04,0.01,-2.0241500000000006,-2.0338500000000006,39.35206129401922,542
stochastic,fogas_diag,750,0.001,1e-05,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0421500000000004,-2.041050000000001,35.31140468403464,561
stochastic,fogas_diag,750,0.001,1e-05,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0563500000000006,-2.041050000000001,30.479500812012702,559
stochastic,fogas_diag,750,0.001,1e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0563500000000006,-2.041050000000001,36.85430119803641,565
stochastic,fogas_diag,750,0.001,1e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0563500000000006,-2.041050000000001,37.52510551502928,563
stochastic,fogas_diag,750,0.001,1e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0699000000000005,-2.041050000000001,36.44582993601216,560
stochastic,fogas_diag,500,0.001,1e-05,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.008050000000001,-2.046500000000001,18.624143841967452,520
stochastic,fogas_diag,500,0.001,1e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.008050000000001,-2.046500000000001,18.781453867966775,512
stochastic,fogas_diag,500,0.001,1e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.008050000000001,-2.046500000000001,28.528720290982164,526
stochastic,fogas_diag,500,0.001,1e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.008050000000001,-2.046500000000001,39.28843384800712,515
stochastic,fogas_diag,500,0.001,1e-05,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.01,-2.0081500000000005,-2.046500000000001,17.16657447401667,517
stochastic,fogas_diag,1000,0.001,1e-05,10.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.01,-2.0372500000000007,-2.0338500000000006,47.31483722903067,605
stochastic,fogas_diag,1000,0.001,1e-05,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.01,-2.042900000000001,-2.0338500000000006,46.477820297994185,602
stochastic,fogas_diag,1000,0.001,1e-05,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.01,-2.0452500000000007,-2.0338500000000006,37.36312505899696,589
stochastic,fogas_diag,1000,0.001,1e-05,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.01,-2.0452500000000007,-2.0338500000000006,42.84829459298635,594
stochastic,fogas_diag,1000,0.001,1e-05,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.01,0.01,-2.0452500000000007,-2.0338500000000006,45.998692688997835,597
deterministic,fogas_diag,1000,0.001,0.001,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.54,0.0,0.38239999999999985,-0.2,593.1882681500283,196
deterministic,fogas_diag,1000,0.001,0.001,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.51,0.0,0.35069999999999996,-0.2,482.3187941700453,140
deterministic,fogas_diag,1000,0.001,0.001,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.51,0.0,0.35069999999999996,-0.2,523.4858444980346,155
deterministic,fogas_diag,1000,0.001,0.001,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.51,0.0,0.35069999999999996,-0.2,700.6578526229714,246
deterministic,fogas_diag,1000,0.001,0.001,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.51,0.0,0.3499999999999999,-0.2,83.91160813998431,7
deterministic,fenchel_mirror,1500,0.001,0.01,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.31,0.0,0.13089999999999996,-0.2,223.18573283602018,510
deterministic,fogas_diag,750,0.001,0.001,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.29,0.0,0.1088,-0.2,360.20290796196787,72
deterministic,fogas_diag,500,0.001,0.0003,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.29,0.0,0.1057,-0.2,92.45775191602297,12
deterministic,fogas_diag,750,0.001,0.0001,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.28,0.0,0.09619999999999998,-0.2,89.58246549399337,8
deterministic,fogas_diag,500,0.001,0.0003,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.28,0.0,0.0953,-0.2,68.17077521298779,3
deterministic,fogas_diag,500,0.001,0.0003,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.28,0.0,0.0953,-0.2,172.70642353000585,32
deterministic,fogas_diag,500,0.001,0.0003,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.28,0.0,0.0953,-0.2,333.28576538700145,64
deterministic,fogas_diag,500,0.001,0.0003,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.28,0.0,0.09449999999999999,-0.2,91.7228557910421,11
deterministic,fogas_diag,750,0.001,0.001,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08739999999999996,-0.2,184.6650587299955,35
deterministic,fogas_diag,750,0.001,0.001,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08719999999999997,-0.2,341.4651441510068,68
deterministic,fogas_diag,750,0.001,0.001,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08719999999999997,-0.2,511.036381427024,149
deterministic,fogas_diag,750,0.001,0.0001,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08599999999999997,-0.2,124.7544225360034,17
deterministic,fogas_diag,750,0.001,0.0001,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08599999999999997,-0.2,400.5473689350183,91
deterministic,fogas_diag,750,0.001,0.0001,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08589999999999996,-0.2,437.5196542380145,115
deterministic,fogas_diag,750,0.001,0.0001,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.27,0.0,0.08569999999999994,-0.2,323.86877567495685,59
deterministic,fenchel_mirror,4000,0.001,0.75,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.26,0.0,0.07389999999999997,-0.2,456.668775105034,875
deterministic,fenchel_mirror,4000,0.001,0.5,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.25,0.0,0.06329999999999997,-0.2,480.97055134701077,915
deterministic,fenchel_mirror,3000,0.001,0.5,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.25,0.0,0.06259999999999996,-0.2,924.858947370958,1205
deterministic,projected_gradient,2000,0.001,0.0003,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,207.77157013799297,374
deterministic,projected_gradient,2000,0.001,0.0003,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,262.22857996297535,388
deterministic,projected_gradient,2000,0.001,0.0003,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,268.4339468079852,390
deterministic,projected_gradient,2000,0.001,0.0003,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,268.71851676300867,391
deterministic,projected_gradient,2000,0.001,0.0003,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,308.63920519599924,398
deterministic,projected_gradient,2000,0.001,0.0003,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,322.3899809779832,404
deterministic,projected_gradient,2000,0.001,0.0003,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,329.80789130099583,403
deterministic,projected_gradient,2000,0.001,0.0003,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05499999999999997,-0.2,428.3177646570257,413
deterministic,fogas_diag,750,0.001,0.001,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.24,0.0,0.05449999999999997,-0.2,345.1161025520414,69
deterministic,fogas_diag,1500,0.001,3e-05,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.23,0.0,0.043499999999999976,-0.2,268.95324102794984,48
deterministic,fogas_diag,1500,0.001,3e-05,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.23,0.0,0.043499999999999976,-0.2,329.24441573099466,61
deterministic,fogas_diag,1500,0.001,3e-05,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.23,0.0,0.043499999999999976,-0.2,345.1582466380205,70
deterministic,fogas_diag,1500,0.001,3e-05,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.23,0.0,0.043499999999999976,-0.2,366.5597336200299,74
deterministic,fogas_diag,1500,0.001,3e-05,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.23,0.0,0.043499999999999976,-0.2,372.7506760850083,77
deterministic,fenchel_mirror,3000,0.001,0.75,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.22,0.0,0.031599999999999975,-0.2,919.2374581409968,1206
deterministic,fogas_diag,3000,0.001,3e-05,0.2,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0004999999999999721,-0.2,247.77531730697956,67
deterministic,fogas_diag,500,0.001,0.0001,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0004999999999999654,-0.2,69.43221102800453,4
deterministic,fogas_diag,500,0.001,0.0001,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0004999999999999654,-0.2,280.2942298200214,52
deterministic,fogas_diag,500,0.001,0.0001,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0004999999999999654,-0.2,292.0636754130246,53
deterministic,fogas_diag,500,0.001,0.001,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0003999999999999698,-0.2,220.5152347169933,43
deterministic,fogas_diag,500,0.001,0.001,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0003999999999999698,-0.2,368.8622676130035,75
deterministic,fogas_diag,500,0.001,0.001,0.01,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.19,0.0,0.0002999999999999675,-0.2,450.68733622599393,123
