experiment_id,rank,episodes,learning_rate,eta,lambda_entropy,rollout_length,batch_size,scheduler_name,tau,hidden_size,rff_features,init_log_std,gamma,device,seconds,best_eval_return_mean,best_eval_return_std,best_eval_episode,final_eval_return_mean,final_eval_return_std,avg_reward,train_return_mean,train_return_recent_10_mean,last_objective,last_primal_mse,last_dual_mse,tail_objective_mean,tail_policy_grad_norm_mean
445,137,330,0.0001,0.004,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,612.981335401535,-890.8684463311432,243.67244686448757,190.0,-829.8007533567863,228.33403488498,-829.8007533567863,-1241.2264205955166,-1133.085033562977,41.34918594360352,41.35781097412109,2.1562232971191406,41.379432945251466,0.312563464641571
157,138,220,0.0001,0.004,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,406.5278463363648,-890.8684463311432,243.67244686448757,190.0,-823.426227331006,241.683888413108,-823.426227331006,-1242.777045018396,-1269.90523144082,41.45166778564453,41.47954177856445,6.968445301055908,41.46041881561279,0.415518858730793
231,139,220,0.0001,0.04,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,401.19276547431946,-890.9652309563419,243.6258545315785,190.0,-831.339085772324,227.13553510193185,-831.339085772324,-1242.694222934354,-1269.5131499239817,42.78965377807617,43.29541778564453,12.64406681060791,42.80479816436768,0.3946589949727058
519,140,330,0.0001,0.04,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,1007.005699634552,-890.9652309563419,243.6258545315785,190.0,-831.543032276538,226.0039115636608,-831.543032276538,-1241.2925973116617,-1132.984378809793,42.23671722412109,42.36127853393555,3.114030599594116,42.27078262329101,0.2944287358224391
481,141,330,0.0001,0.01,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,619.1894009113312,-891.0608897555088,243.34151095809807,190.0,-830.3911102493175,227.43650488733,-830.3911102493175,-1241.1554542030826,-1132.0986792005654,41.38789749145508,41.40912628173828,2.122828245162964,41.41902187347412,0.3112023502588272
193,142,220,0.0001,0.01,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,410.6564211845398,-891.0608897555088,243.34151095809807,190.0,-826.2236260095717,236.46413784697376,-826.2236260095717,-1242.7127305761478,-1269.8588648053403,41.49052429199219,41.56404495239258,7.35221529006958,41.49764614105224,0.413944821357727
195,143,220,0.0001,0.01,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,598.1451573371887,-891.236313761209,243.1223951314287,190.0,-825.9384591724096,237.03212987981712,-825.9384591724096,-1242.765677766519,-1269.8835115765685,41.4924201965332,41.56507873535156,7.265857696533203,41.49935405731201,0.4069206833839416
483,144,330,0.0001,0.01,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,666.3683745861053,-891.236313761209,243.1223951314287,190.0,-830.4086976009194,227.44189716470544,-830.4086976009194,-1241.2004209689726,-1132.3795231224365,41.3562126159668,41.37718963623047,2.0975496768951416,41.387503166198734,0.3026764819025993
403,145,330,0.001,0.1,0.001,10,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,1126.985300064087,-891.6725343753918,159.60527697696455,10.0,-1634.3862377344878,21.446839447751376,-1634.3862377344878,-1280.641683402377,-1616.463539063718,3486.592529296875,3503.99365234375,174.0114288330078,3410.721674804688,544.3417065620422
115,146,220,0.001,0.1,0.001,10,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,664.8410968780518,-891.6725343753918,159.60527697696455,10.0,-1635.248939761628,20.93466652502454,-1635.248939761628,-1176.5838291228388,-1248.7346684988352,2934.357177734375,2947.7626953125,134.05601501464844,2933.2058544921874,0.5060990783572197
373,147,330,0.001,0.04,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,607.1593799591064,-891.8761195360032,215.55961475347524,190.0,-797.6573715568695,199.11621750717893,-797.6573715568695,-1228.1299868562865,-1127.6110736997566,27.018043518066406,110.26441192626952,2081.1591796875,16.471119537353516,1.315698105096817
85,148,220,0.001,0.04,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,407.744690656662,-891.8761195360032,215.55961475347524,190.0,-802.9099517968698,200.11488246888797,-802.9099517968698,-1231.210832314695,-1276.3369414227477,40.17587661743164,40.5767822265625,10.022611618041992,39.14688606262207,1.7578274273872376
121,149,220,0.001,0.1,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,396.7965884208679,-892.0914310660926,213.95431803082613,190.0,-773.1570953660488,239.83819871679597,-773.1570953660488,-1232.3770624992865,-1280.314319474296,109.04327392578124,338.51324462890625,2294.69970703125,107.2131462097168,7.124454996585846
409,150,330,0.001,0.1,0.01,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,608.607132434845,-892.0914310660926,213.95431803082613,190.0,-834.9287370045467,179.93816935687326,-834.9287370045467,-1231.1355555419768,-1140.2896658994912,511.4375,645.9563598632812,1345.188720703125,504.4242657470703,8.285357913970948
414,151,330,0.001,0.1,0.01,10,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,1116.2994194030762,-892.3232039861481,236.52515418761288,10.0,-1349.8983678412249,296.99534786753753,-1349.8983678412249,-1399.2115453248036,-1407.7791270115008,3353.690673828125,3683.0419921875,3293.513916015625,4698.754261169433,21837.35475708008
126,152,220,0.001,0.1,0.01,10,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,651.5209536552429,-892.3232039861481,236.52515418761288,10.0,-1349.8983678412249,296.99534786753753,-1349.8983678412249,-1391.7645678649062,-1376.1831642830596,2922.64306640625,3220.333984375,2976.91015625,9860.56755859375,42532.57904663086
228,153,220,0.0001,0.04,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,384.8314847946167,-892.6403606046906,241.4382444334062,190.0,-826.0814779495062,237.41500042992004,-826.0814779495062,-1243.3396193432952,-1268.0908956001745,43.03204727172852,43.9155502319336,22.087608337402344,43.045597076416016,0.3698004674911499
516,154,330,0.0001,0.04,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,610.5715599060059,-892.6403606046906,241.4382444334062,190.0,-830.3198470225167,229.18524334300136,-830.3198470225167,-1241.9279715442992,-1141.010617042674,42.94045639038086,43.494388580322266,13.84830093383789,42.97376831054687,0.2690213456749916
518,155,330,0.0001,0.04,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,622.3592286109924,-892.9274315289256,241.0132048279528,190.0,-830.2499427956652,229.35392018612083,-830.2499427956652,-1241.932458963457,-1141.0038173713642,42.61397552490234,43.17402267456055,14.001131057739258,42.6633162689209,0.2608571711182594
230,156,220,0.0001,0.04,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,396.2328436374664,-892.9274315289256,241.0132048279528,190.0,-825.9582306524102,237.6905041623275,-825.9582306524102,-1243.3394331345369,-1268.1039069729975,42.98981857299805,43.8746452331543,22.12067222595215,43.00228477478027,0.3629650658369064
158,157,220,0.0001,0.004,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,699.5278596878052,-893.5484950394602,239.96497564326023,190.0,-810.1561497475984,267.9157600649674,-810.1561497475984,-1243.2687439388378,-1268.17296509166,41.53495788574219,41.5874137878418,13.113800048828123,41.546627883911135,0.3745747071504592
446,158,330,0.0001,0.004,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,617.3468313217163,-893.5484950394602,239.96497564326023,190.0,-818.2076390140139,251.8119571257212,-818.2076390140139,-1241.8044575741749,-1136.6286990985302,41.45157241821289,41.47089385986328,4.830368518829346,41.48090587615967,0.2702345423400402
480,159,330,0.0001,0.01,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,603.7652215957642,-893.6361160948252,239.798139698234,190.0,-821.1739644316546,246.218475996196,-821.1739644316546,-1241.781683701653,-1137.514336503654,41.53278732299805,41.59199523925781,5.920899391174316,41.56094203948975,0.2766716615855694
192,160,220,0.0001,0.01,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,396.62877440452576,-893.6361160948252,239.798139698234,190.0,-811.7061733731166,264.90033345276703,-811.7061733731166,-1243.242539013875,-1268.1634761333378,41.57146453857422,41.705711364746094,13.424610137939451,41.58227638244629,0.3787735763192177
156,161,220,0.0001,0.004,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,388.673615694046,-893.653547465225,239.78543452850903,190.0,-809.9271630203373,268.3844235605484,-809.9271630203373,-1243.2654028423267,-1268.1817355666508,41.563453674316406,41.61357498168945,12.530718803405762,41.575445671081546,0.3808289444446563
444,162,330,0.0001,0.004,0.01,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,593.0288844108582,-893.653547465225,239.78543452850903,190.0,-817.0372918202341,254.09489076026856,-817.0372918202341,-1241.8051667828177,-1136.5573722343092,41.48128890991211,41.50093460083008,4.910947799682617,41.51034980773926,0.2773918406665325
482,163,330,0.0001,0.01,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,611.4413139820099,-893.8524389381761,239.5032959940015,190.0,-820.7481072675422,247.06356504547932,-820.7481072675422,-1241.7981561001905,-1137.455007675408,41.52971649169922,41.58791732788086,5.819994926452637,41.55793872833252,0.2692576150596142
194,164,220,0.0001,0.01,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,404.5505702495575,-893.8524389381761,239.5032959940015,190.0,-811.1576161780986,266.02176458254405,-811.1576161780986,-1243.2611819564206,-1268.183171125875,41.563961029052734,41.70026016235352,13.629843711853027,41.574509887695314,0.371904282271862
226,165,220,0.0001,0.04,0.001,20,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:4,1672.7358005046844,-894.1306032487016,212.8704195959852,190.0,-845.0603705855872,168.37685192197165,-845.0603705855872,-1237.832026873919,-1295.5452201721544,12408.33984375,12413.2978515625,123.9615249633789,12408.22703125,568.5758087158204
514,166,330,0.0001,0.04,0.001,20,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:4,2215.963034629822,-894.1306032487016,212.8704195959852,190.0,-844.2962412287382,165.0354139321937,-844.2962412287382,-1235.7441710738738,-1145.066950032501,12473.025390625,12476.748046875,93.07394409179688,12483.2057421875,825.4604443359375
96,167,220,0.001,0.04,0.1,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,382.937625169754,-894.4543611591778,111.907420929648,190.0,-868.8144003900663,42.648630847326025,-868.8144003900663,-1174.9071297705186,-1123.7679663584177,35.42245101928711,35.93131637573242,12.72162914276123,35.43561466217041,18.847093200683595
410,168,330,0.001,0.1,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,948.7558257579803,-895.0629104996366,217.13833244312815,190.0,-829.8915076513767,198.53349842727008,-829.8915076513767,-1230.9725754141798,-1147.8524505165594,226.2645263671875,335.5265197753906,1092.6199951171875,223.36257934570312,4.417692452669144
122,169,220,0.001,0.1,0.01,1,20000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:2,408.97699093818665,-895.0629104996366,217.13833244312815,190.0,-804.4756830408711,227.3704050092552,-804.4756830408711,-1233.723783039467,-1287.068297288269,54.0728759765625,197.81890869140625,1437.4603271484375,50.54879287719727,3.818410952091217
263,170,220,0.0001,0.1,0.001,20,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:5,1088.600607395172,-895.1757172341564,212.77287388263747,190.0,-845.3544343343776,167.11098647156464,-845.3544343343776,-1238.7348190339096,-1294.8338002297835,12207.2451171875,12219.0,117.55239868164062,12209.390009765624,961.0221044921876
375,171,330,0.001,0.04,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,739.2399277687073,-895.8664226730349,212.295719334807,190.0,-814.3292039889623,200.02853998017895,-814.3292039889623,-1229.9275701444064,-1140.7983945554129,40.57434844970703,43.34674835205078,69.31002807617188,40.41591159820557,1.0482450330257416
87,172,220,0.001,0.04,0.01,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,402.05664563179016,-895.8664226730349,212.295719334807,190.0,-809.1621236179359,204.77041423936052,-809.1621236179359,-1232.1063591480931,-1279.002421463396,101.1015625,143.62423706054688,1063.0667724609375,125.75261215209962,6.784584238529205
541,173,330,0.0001,0.1,0.001,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,628.7577459812164,-895.9369959381295,237.39960511095052,190.0,-807.8364566417365,273.7084076673236,-807.8364566417365,-1242.8832105416182,-1145.5901244860677,42.43716049194336,44.20384979248047,17.666879653930664,42.44131278991699,0.0196678479947149
253,174,220,0.0001,0.1,0.001,1,10000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:1,400.0230655670166,-895.9369959381295,237.39960511095052,190.0,-807.6632708287717,274.15205027875976,-807.6632708287717,-1243.974855430641,-1269.9888186446865,41.56718444824219,44.20293045043945,26.357467651367188,41.56668754577637,0.0272403241507709
255,175,220,0.0001,0.1,0.001,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,549.1994547843933,-895.9636706807289,237.36066939368,190.0,-807.6759147655378,274.1307437450103,-807.6759147655378,-1243.979565789871,-1269.9902235927127,41.48684310913086,44.125484466552734,26.38641357421875,41.4824666595459,0.0266596478410065
543,176,330,0.0001,0.1,0.001,1,20000,inverse_time_tau_20000,20000.0,64,100,-1.5,0.995,cuda:3,1121.2234723567965,-895.9636706807289,237.36066939368,190.0,-807.8402716032565,273.70316083619025,-807.8402716032565,-1242.8863478319645,-1145.5906645328184,42.30802917480469,44.0687141418457,17.60685157775879,42.3233507156372,0.0190681364946067
540,177,330,0.0001,0.1,0.001,1,10000,inverse_time_tau_5000,5000.0,64,100,-1.5,0.995,cuda:0,600.3137021064758,-896.1970138178374,237.05587893915225,190.0,-807.644892904026,274.2200285173047,-807.644892904026,-1242.7707348933577,-1145.7737411141768,41.72573852539063,44.555458068847656,28.29719352722168,41.74315326690674,0.0190577815845608
