Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
8000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.312112227728554,0.3640089105012227,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.229329713482294,0.34817430453070186,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.3214689029763185,0.3657628704892735,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.2392234563588715,0.3500974348122806,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.6153107137534732,0.5581456281781934,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.3648743132985985,0.5269688468481679,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.3116668282917763,0.5200466379218106,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.5471647844750724,0.5498813642052149,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.669481888319927,0.5646047484678247,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,80% Eps-Greedy / 20% Random,50/50,1,13.914801475308716,1.143477014565643,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,80% Eps-Greedy / 20% Random,50/50,1,68.83248703720588,1.8377934616505154,1,-0.012256912615440175,0.04684603435461646,0.046846034354616456
