Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
20000,0.9,40% Eps-Greedy / 60% Random,50/50,0,158.15444076385594,2.199081390827534,0,0.25093130324193685,6.571503360636798,6.332828970010301
4000,0.1,20% Eps-Greedy / 80% Random,50/50,0,98.22752936045612,1.9922332207177016,0,0.2601712548056438,4.976950662719064,4.72903632052886
8000,0.1,20% Eps-Greedy / 80% Random,50/50,0,75.85401652862684,1.8799785819590806,0,0.2506075046127945,5.6252872229832604,5.386936630985905
12000,0.1,20% Eps-Greedy / 80% Random,50/50,0,79.97448715781684,1.9029514638202978,0,0.26753996757511916,5.2864578014663985,5.031174746506719
16000,0.1,20% Eps-Greedy / 80% Random,50/50,0,76.20877316136995,1.8820049702405428,0,0.27607769530520154,5.707415600613712,5.44359481792395
20000,0.1,20% Eps-Greedy / 80% Random,50/50,0,82.38550452195632,1.9158508056301935,0,0.26531301752124437,5.41670112201661,5.163645017110806
4000,0.3,20% Eps-Greedy / 80% Random,50/50,0,82.72688909326439,1.9176466931895595,0,0.30147244673714096,7.877574389802211,7.588358855680511
8000,0.3,20% Eps-Greedy / 80% Random,50/50,0,71.01987500838234,1.8513799036285423,0,0.24320102083645012,6.40685615394901,6.1759120457279995
12000,0.3,20% Eps-Greedy / 80% Random,50/50,0,71.01372749046524,1.851342309241531,0,0.2741159572099043,6.850886277818401,6.589027233223937
16000,0.3,20% Eps-Greedy / 80% Random,50/50,0,71.26430172232895,1.8528720340953162,0,0.27913143379157734,6.484933589790888,6.218059068614751
20000,0.3,20% Eps-Greedy / 80% Random,50/50,0,70.43763854026332,1.8478047875830863,0,0.2729598256130637,6.563124847251311,6.302421934253687
4000,0.5,20% Eps-Greedy / 80% Random,50/50,0,79.27854037027423,1.8991556455769785,0,0.2737095344338243,6.988942825443066,6.727490203624681
8000,0.5,20% Eps-Greedy / 80% Random,50/50,0,73.60688824087117,1.8669184581557101,0,0.26578706448618433,6.643573920147138,6.390043768276394
12000,0.5,20% Eps-Greedy / 80% Random,50/50,0,73.43574573017345,1.865907509431928,0,0.27351960328015107,6.441318343405171,6.180055652740459
16000,0.5,20% Eps-Greedy / 80% Random,50/50,0,72.91316823846596,1.8628059697013803,0,0.28323325799609383,6.949457497948041,6.678481152567386
20000,0.5,20% Eps-Greedy / 80% Random,50/50,0,73.34784258372865,1.8653873442493598,0,0.2806760681174992,6.641777209268524,6.373358053766465
4000,0.7,20% Eps-Greedy / 80% Random,50/50,0,106.87474686386024,2.0288750990975495,0,0.2695682857485752,7.917198409351452,7.659887036218317
8000,0.7,20% Eps-Greedy / 80% Random,50/50,0,95.79208975949543,1.9813296477461906,0,0.2644551361237784,6.747429877221078,6.4952316537127395
12000,0.7,20% Eps-Greedy / 80% Random,50/50,0,77.16729396103064,1.887433271036558,0,0.28062299913126926,6.359670068312056,6.0913039817962265
16000,0.7,20% Eps-Greedy / 80% Random,50/50,0,78.97543590622404,1.8974920316793742,0,0.2840730617895916,6.524155409706369,6.252339260532217
20000,0.7,20% Eps-Greedy / 80% Random,50/50,0,91.48146011522655,1.9613330876676065,0,0.2642779818464323,6.405402238219027,6.153381168988034
4000,0.9,20% Eps-Greedy / 80% Random,50/50,0,186.36719992155003,2.270369480193215,0,0.22293267473548842,5.359003996493702,5.148328234373654
8000,0.9,20% Eps-Greedy / 80% Random,50/50,0,159.05572688299463,2.2015493107203827,0,0.23724318025027394,5.591101716089639,5.3661154484548055
12000,0.9,20% Eps-Greedy / 80% Random,50/50,0,164.79334290834424,2.2169396636926084,0,0.2318327547224976,5.7241225015433335,5.504546659436277
16000,0.9,20% Eps-Greedy / 80% Random,50/50,0,158.09565713498696,2.198919940088972,0,0.2194011052619373,5.643402145484901,5.436257952838402
20000,0.9,20% Eps-Greedy / 80% Random,50/50,0,163.97415499840332,2.2147754015470795,0,0.21997084554866708,6.057490217372908,5.849776284439679
4000,0.1,0% Eps-Greedy / 100% Random,50/50,0,232.96567634551874,2.3672919396019627,0,0.21945042155005925,4.878104239127475,4.6709107301928565
8000,0.1,0% Eps-Greedy / 100% Random,50/50,0,167.69947039818473,2.22453169108844,0,0.2119968248321024,5.87950367131196,5.679763759095298
12000,0.1,0% Eps-Greedy / 100% Random,50/50,0,181.43708437255322,2.258726058315737,0,0.2549963354263531,6.331479537935954,6.0887401151250415
16000,0.1,0% Eps-Greedy / 100% Random,50/50,0,190.9390938687268,2.2808948572215226,0,0.21923520741208527,6.206394082399835,5.99941578760319
20000,0.1,0% Eps-Greedy / 100% Random,50/50,0,188.4881598910378,2.275284074671852,0,0.2184832116914102,4.971216293218265,4.764989994142295
4000,0.3,0% Eps-Greedy / 100% Random,50/50,0,200.6709006219542,2.3024843998140074,0,0.24031877095957305,6.672508685988142,6.4444468276440094
8000,0.3,0% Eps-Greedy / 100% Random,50/50,0,218.12782875685332,2.3387110764202803,0,0.23839363836121946,4.941543745836014,4.715407020090235
12000,0.3,0% Eps-Greedy / 100% Random,50/50,0,153.41575303033974,2.1858699561115986,0,0.22222550975494285,6.267170554883939,6.057201957744438
16000,0.3,0% Eps-Greedy / 100% Random,50/50,0,191.35031872110937,2.2818291899402086,0,0.23480704282772327,5.917322097660857,5.694771967448572
20000,0.3,0% Eps-Greedy / 100% Random,50/50,0,189.74029949487212,2.2781595817557188,0,0.22050925785668565,5.42955797659826,5.221305631357015
4000,0.5,0% Eps-Greedy / 100% Random,50/50,0,232.7324384489042,2.366856919846796,0,0.2681536243445074,6.49558751731174,6.239690805582674
8000,0.5,0% Eps-Greedy / 100% Random,50/50,0,218.91433889646444,2.34027420880257,0,0.21876266803709035,5.617549915728265,5.411044160306615
12000,0.5,0% Eps-Greedy / 100% Random,50/50,0,215.70902590318659,2.333868317647454,0,0.22017283063430013,5.560933941229409,5.3530180232105495
16000,0.5,0% Eps-Greedy / 100% Random,50/50,0,199.4948006498789,2.2999315813335834,0,0.22675159776952677,5.262182478577981,5.0476877934238935
20000,0.5,0% Eps-Greedy / 100% Random,50/50,0,196.08831427497398,2.2924517130093727,0,0.2150673958880581,4.714751544805672,4.5119410615330535
4000,0.7,0% Eps-Greedy / 100% Random,50/50,0,222.60073631358097,2.347526596550335,0,0.18436810745197343,4.365229432023738,4.193118237187204
8000,0.7,0% Eps-Greedy / 100% Random,50/50,0,203.67592638567524,2.308939700302538,0,0.225116174345936,5.9009545909613,5.688095329230803
12000,0.7,0% Eps-Greedy / 100% Random,50/50,0,209.63905312443333,2.3214721894594703,0,0.21291854319365613,4.769663484611231,4.569001854033014
16000,0.7,0% Eps-Greedy / 100% Random,50/50,0,166.5528013036051,2.221551941623213,0,0.21994384194300814,5.26491116909752,5.057224239769951
20000,0.7,0% Eps-Greedy / 100% Random,50/50,0,200.53541497791986,2.3021910810524124,0,0.2349617919151339,6.0100385119789,5.787333632679206
4000,0.9,0% Eps-Greedy / 100% Random,50/50,0,214.09406785292194,2.3306046339715345,0,0.23271720499195844,5.41830210641835,5.197841814041832
8000,0.9,0% Eps-Greedy / 100% Random,50/50,0,169.21417540963824,2.2284367419436344,0,0.2137687676633074,6.612605134679917,6.41109327963205
12000,0.9,0% Eps-Greedy / 100% Random,50/50,0,194.97828249813196,2.2899862405087803,0,0.23611612636694387,5.935958651392314,5.712099437640809
16000,0.9,0% Eps-Greedy / 100% Random,50/50,0,191.56313708914112,2.282311940551336,0,0.22985755845712555,6.1501479243282935,5.9325472784866085
20000,0.9,0% Eps-Greedy / 100% Random,50/50,0,168.58944883923934,2.2268303908445666,0,0.22300458739298748,5.16653778380568,4.955790109028133
4000,0.1,100% Eps-Greedy,50/50,1,1.5587722132814517,0.19278265544366147,1,0.26894488699990365,3.204567778468782,2.9478798040843186
8000,0.1,100% Eps-Greedy,50/50,1,1.555853713373096,0.1919687607375589,1,0.19736837186485387,2.5800579231792318,2.394946463929818
12000,0.1,100% Eps-Greedy,50/50,1,1.561860080402712,0.19364212491207988,1,0.2080244979281402,2.802380741832023,2.6066131565193222
16000,0.1,100% Eps-Greedy,50/50,1,1.5647477254245346,0.19444432891918825,1,0.20135642924309605,2.514409415275763,2.3253098986481064
20000,0.1,100% Eps-Greedy,50/50,1,1.5668682686646658,0.1950324855580103,1,0.17954924968502536,2.2451194142328696,2.0778270771632847
4000,0.3,100% Eps-Greedy,50/50,1,1.834241353412128,0.26345648049357406,1,0.27992521612637855,4.345010427407082,4.077342123896145
8000,0.3,100% Eps-Greedy,50/50,1,1.872051069707857,0.2723176921530402,1,0.25840916450945295,3.649239629807939,3.403087377913926
12000,0.3,100% Eps-Greedy,50/50,1,1.8739612797850544,0.27276061315292516,1,0.2050348571215502,2.9887905281119256,2.7960125836058154
16000,0.3,100% Eps-Greedy,50/50,1,1.8739136239759002,0.272749568678134,1,0.22759921992923,3.313740436082216,3.0983981287684257
20000,0.3,100% Eps-Greedy,50/50,1,1.8803813008095662,0.27424592375658924,1,0.23300521440679506,3.26365461288289,3.0429063110915355
4000,0.5,100% Eps-Greedy,50/50,1,2.904611645585321,0.4630880742637072,0,0.27241482944136813,5.12553233920531,4.865374422379382
8000,0.5,100% Eps-Greedy,50/50,1,2.905010482205859,0.4631477038024079,1,0.18193629643572015,3.238219108958927,3.0685397251386473
12000,0.5,100% Eps-Greedy,50/50,1,2.949286788726061,0.4697170054122065,0,0.2304222706580898,3.838631189193749,3.6204658311511
16000,0.5,100% Eps-Greedy,50/50,1,3.1939644259786664,0.5043300747056569,0,0.20376918401363966,3.575253846551831,3.383741575153631
20000,0.5,100% Eps-Greedy,50/50,1,2.9612853175798937,0.47148025334706345,0,0.246081533558329,4.142185871997649,3.90836125105476
4000,0.7,100% Eps-Greedy,50/50,1,21.467958282663837,1.3317907426786042,0,0.23593978138621421,5.546473015530009,5.322790146759235
8000,0.7,100% Eps-Greedy,50/50,1,15.999571070412664,1.2041083398903072,0,0.23161415546011235,5.1061624962179994,4.886805253373327
12000,0.7,100% Eps-Greedy,50/50,1,17.3121786161381,1.2383517242260933,0,0.20407746541476762,4.647333840774145,4.455513287974817
16000,0.7,100% Eps-Greedy,50/50,1,18.393205747585682,1.2646574289201507,0,0.19676911132640473,4.529294863610867,4.344782664899902
20000,0.7,100% Eps-Greedy,50/50,1,20.992622779114942,1.3220667019143673,0,0.20478052482199138,4.3417823266110664,4.149258714404515
4000,0.9,100% Eps-Greedy,50/50,1,146.19084935977534,2.164920189332314,0,0.21280583762283123,5.114804249023254,4.914255324015864
8000,0.9,100% Eps-Greedy,50/50,1,103.51906531266947,2.015020342040018,0,0.19386038459706295,5.869229337136389,5.687625865154766
12000,0.9,100% Eps-Greedy,50/50,1,159.72051861586326,2.203360711687852,0,0.1977971445144572,5.269805920581623,5.084265688682605
16000,0.9,100% Eps-Greedy,50/50,1,129.93610378554118,2.113729840035869,0,0.18715280340997392,5.87094299350518,5.696047102710645
20000,0.9,100% Eps-Greedy,50/50,1,134.65113165776563,2.1292100077338474,0,0.18889870462828,4.990171793866571,4.8135300018537315
4000,0.1,80% Eps-Greedy / 20% Random,50/50,1,1.7266305922976604,0.23719943143692573,1,0.30801424730435756,4.128072412777309,3.8323150780883912
8000,0.1,80% Eps-Greedy / 20% Random,50/50,1,1.828750489319031,0.26215445533761966,1,0.39852894118403753,6.252448800580499,5.866176772011902
12000,0.1,80% Eps-Greedy / 20% Random,50/50,1,1.8180546482834785,0.2596069333915915,1,0.31766482638293436,4.942409158472094,4.637001244704599
16000,0.1,80% Eps-Greedy / 20% Random,50/50,1,1.812326766060569,0.25823650454534225,1,0.3209545637344742,4.626997989218094,4.3183003380990606
20000,0.1,80% Eps-Greedy / 20% Random,50/50,1,1.8015020775185044,0.2556347672936149,1,0.3426238482498924,5.105215058561084,4.774848122926631
4000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.0825974421026974,0.31860533064423935,1,0.3196033280917483,5.087998809512786,4.780652394036477
8000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.1358266063070417,0.3295659922794211,1,0.32288660089594856,5.228138082090663,4.917508393810154
12000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.0592548199454415,0.313710091177882,1,0.2998058160648383,4.225797078357746,3.938248174908348
16000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.1467505043798507,0.3317815736084252,1,0.29930731859235915,4.72165859792971,4.434608191952791
20000,0.3,80% Eps-Greedy / 20% Random,50/50,1,2.0824857602113003,0.3185820404352241,1,0.31653791971217404,4.809693889977459,4.505412882880725
4000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.352916524958675,0.5254227412602848,1,0.2803403654913589,4.2951634096555855,4.027079956779667
8000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.099837226384661,0.49133888946687526,0,0.3138315166393859,4.673035861211342,4.371461257187396
12000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.0501697804093943,0.4843240139837578,0,0.26902173838398535,4.613629896632597,4.356865070864052
16000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.3149088222504632,0.5204715874804391,0,0.28213256897764527,5.0502470201021765,4.780371363739971
20000,0.5,80% Eps-Greedy / 20% Random,50/50,1,3.4257791700441707,0.5347593643731361,0,0.31543866066943693,5.686465329072413,5.383283581018416
4000,0.7,80% Eps-Greedy / 20% Random,50/50,1,13.468874526173915,1.1293313071191684,0,0.24586501227709787,5.7541265649941105,5.520518465332453
8000,0.7,80% Eps-Greedy / 20% Random,50/50,1,77.45487809964318,1.8890487747749325,0,0.25492136824519,5.614545302798138,5.371880847168387
12000,0.7,80% Eps-Greedy / 20% Random,50/50,1,21.98821695529323,1.342190013450225,0,0.24462004218264122,5.633506307954349,5.401143178387148
16000,0.7,80% Eps-Greedy / 20% Random,50/50,1,78.70127811878466,1.8959817854140593,0,0.2284473109827196,4.790295276683983,4.574104878316704
20000,0.7,80% Eps-Greedy / 20% Random,50/50,1,17.13622415638881,1.2339151344661903,0,0.24216540283840313,4.265933148183919,4.036024657960956
4000,0.9,80% Eps-Greedy / 20% Random,50/50,1,163.46463621464324,2.213423812298937,0,0.18770074423384153,3.782431176069612,3.606987344451211
8000,0.9,80% Eps-Greedy / 20% Random,50/50,1,131.29851219876755,2.118259804935433,0,0.22266249021425047,5.031152166718559,4.820746589119748
12000,0.9,80% Eps-Greedy / 20% Random,50/50,1,152.79211812961773,2.1841009514837637,0,0.20043353051224436,4.56762109627418,4.379444478377376
16000,0.9,80% Eps-Greedy / 20% Random,50/50,1,139.84327127099309,2.145641574603287,0,0.2318676147200747,4.720271617646844,4.50066091554221
20000,0.9,80% Eps-Greedy / 20% Random,50/50,1,125.58159679817459,2.0989260009091995,0,0.21790463431088675,5.538711110427498,5.333063388732051
4000,0.1,60% Eps-Greedy / 40% Random,50/50,1,2.1593446226500164,0.33432195950487703,1,0.3419061458488437,6.026076711788499,5.696427478555096
8000,0.1,60% Eps-Greedy / 40% Random,50/50,1,2.135489284602777,0.32949739657784605,1,0.31290437683181827,5.592847528193976,5.292200063977597
12000,0.1,60% Eps-Greedy / 40% Random,50/50,1,2.27718006303062,0.35739737285877454,1,0.36043341365251264,6.147418846693145,5.799242345656072
16000,0.1,60% Eps-Greedy / 40% Random,50/50,1,2.171381859636925,0.33673620528308745,1,0.3350566352833546,5.838965755477865,5.51616603280995
20000,0.1,60% Eps-Greedy / 40% Random,50/50,1,2.1915208784307065,0.34074561249582075,1,0.32525834038818463,5.359297394424987,5.046295966652242
4000,0.3,60% Eps-Greedy / 40% Random,50/50,1,3.0396988708264594,0.48283056215611464,1,0.25378440600583874,5.340042941613714,5.098515448223315
8000,0.3,60% Eps-Greedy / 40% Random,50/50,1,2.6277559053961137,0.41958502075722165,1,0.3376714189441387,6.413773846531725,6.088359340203025
12000,0.3,60% Eps-Greedy / 40% Random,50/50,1,2.6658235949839093,0.4258314075460255,1,0.3153244406311587,5.1800916412802245,4.877024113264506
16000,0.3,60% Eps-Greedy / 40% Random,50/50,1,2.527448799070007,0.4026823664364933,1,0.3088846697794192,5.393498698772893,5.0968709416089135
20000,0.3,60% Eps-Greedy / 40% Random,50/50,1,2.4931914974741862,0.39675563714891193,1,0.2984633384379679,4.592970146118223,4.306763720295695
4000,0.5,60% Eps-Greedy / 40% Random,50/50,1,4.025696768318659,0.6048410589764808,0,0.29112398034976944,3.8616579173775203,3.5827908496431915
8000,0.5,60% Eps-Greedy / 40% Random,50/50,1,4.872088617117099,0.6877151789628632,0,0.31000308205806304,4.8674713320708465,4.569725162628222
12000,0.5,60% Eps-Greedy / 40% Random,50/50,1,4.082170358852155,0.610891124918417,0,0.2736859344628536,4.517205552456026,4.255776530608612
16000,0.5,60% Eps-Greedy / 40% Random,50/50,1,3.5859496774400297,0.5546041907020545,0,0.3048921775945585,4.692344743363911,4.399709478384792
20000,0.5,60% Eps-Greedy / 40% Random,50/50,1,4.019916959957982,0.6042170818893181,0,0.2942853760250437,5.174668447069297,4.892639983659693
4000,0.7,60% Eps-Greedy / 40% Random,50/50,1,76.05057855350975,1.8811025222896225,0,0.27144800028533955,5.165369451502991,4.9061783638330905
8000,0.7,60% Eps-Greedy / 40% Random,50/50,1,32.98671560720149,1.5183390762401785,0,0.26573076545145313,5.07277957065382,4.819305717817807
12000,0.7,60% Eps-Greedy / 40% Random,50/50,1,39.807194263697184,1.5999615682212396,0,0.2763643980375567,5.773915838575972,5.509808353153856
16000,0.7,60% Eps-Greedy / 40% Random,50/50,1,21.84836703809991,1.3394189830526995,0,0.2717168847038119,5.312054471109233,5.052594499020861
20000,0.7,60% Eps-Greedy / 40% Random,50/50,1,36.629876484192884,1.563835454227638,0,0.2498653528132249,4.6954498461347445,4.457841405936959
4000,0.9,60% Eps-Greedy / 40% Random,50/50,1,153.50100848494654,2.186111233090134,0,0.2196530949364209,5.314338755377076,5.106942573056095
8000,0.9,60% Eps-Greedy / 40% Random,50/50,1,142.81032163420576,2.154759597263577,0,0.21578769691358005,6.250676395980292,6.0471456116821525
12000,0.9,60% Eps-Greedy / 40% Random,50/50,1,150.3048675570633,2.1769730452505334,0,0.18295970890395383,5.430371810638604,5.25966901435009
16000,0.9,60% Eps-Greedy / 40% Random,50/50,1,135.90759196437355,2.133243717631252,0,0.20306086103335974,4.953858686722079,4.7630547383041595
20000,0.9,60% Eps-Greedy / 40% Random,50/50,1,149.28070838495006,2.1740036872742423,0,0.18442014571295634,5.518869724665118,5.346706491567602
4000,0.1,40% Eps-Greedy / 60% Random,50/50,1,3.0137166162876117,0.4791024126207232,0,0.35943096347985004,6.839310865108907,6.492136814244497
8000,0.1,40% Eps-Greedy / 60% Random,50/50,1,3.286756954152767,0.5167675904908461,0,0.24696990402190527,4.97398066389506,4.7392676724885945
12000,0.1,40% Eps-Greedy / 60% Random,50/50,1,3.200588040019128,0.5052297780303598,0,0.29964850546629873,5.86588520043825,5.57849360758739
16000,0.1,40% Eps-Greedy / 60% Random,50/50,1,3.1769029695729976,0.5020039506085313,0,0.27822312145871575,5.675827518087287,5.409861309244011
20000,0.1,40% Eps-Greedy / 60% Random,50/50,1,3.0555065715592606,0.4850832221055444,0,0.26169104244767055,5.380562620899909,5.1311284910676775
4000,0.3,40% Eps-Greedy / 60% Random,50/50,1,3.6573068497706758,0.5631613993786788,0,0.2844728133306927,6.110157923113107,5.837942022397854
8000,0.3,40% Eps-Greedy / 60% Random,50/50,1,3.8960125455000334,0.5906203466749211,0,0.25132311109512645,6.715989741865438,6.476923543385752
12000,0.3,40% Eps-Greedy / 60% Random,50/50,1,3.999113898039212,0.6019637733722105,0,0.27512850329711086,6.206153621612226,5.943282030930556
16000,0.3,40% Eps-Greedy / 60% Random,50/50,1,3.3490318582496332,0.5249192788615182,0,0.29189706555981054,5.628390192852847,5.348750039908477
20000,0.3,40% Eps-Greedy / 60% Random,50/50,1,3.522652102211027,0.5468697542937561,0,0.23230215035309348,4.795914817281044,4.57586957954339
4000,0.5,40% Eps-Greedy / 60% Random,50/50,1,4.164901604552291,0.619604745693645,0,0.3514076761597053,7.8339532063568615,7.494802442812597
8000,0.5,40% Eps-Greedy / 60% Random,50/50,1,5.415560489595135,0.7336434110890417,0,0.26535317747956905,5.753866253270681,5.500769988406551
12000,0.5,40% Eps-Greedy / 60% Random,50/50,1,4.662531533582903,0.6686217820424253,0,0.28330017028449134,5.499191224042719,5.228147966373668
16000,0.5,40% Eps-Greedy / 60% Random,50/50,1,5.72765901420695,0.7579771551349381,0,0.27519522953447906,5.594834098979699,5.331895782060659
20000,0.5,40% Eps-Greedy / 60% Random,50/50,1,5.523534074122652,0.7422170374714692,0,0.28411596557028407,6.292449423357589,6.020590370402745
4000,0.7,40% Eps-Greedy / 60% Random,50/50,1,91.73756813035905,1.9625472232434855,0,0.24812387134124816,5.542888480473369,5.3070215217475605
8000,0.7,40% Eps-Greedy / 60% Random,50/50,1,38.056013583313494,1.5804232934243807,0,0.2299668835206857,5.307857975929898,5.090148005024652
12000,0.7,40% Eps-Greedy / 60% Random,50/50,1,89.47412427585286,1.9516974564442608,0,0.20033401332916673,5.704583276575914,5.516506175862187
16000,0.7,40% Eps-Greedy / 60% Random,50/50,1,79.68834880557488,1.9013948280543047,0,0.2562381349203064,6.061837095037765,5.817855872732898
20000,0.7,40% Eps-Greedy / 60% Random,50/50,1,51.740177658726545,1.7138279156072764,0,0.22611518386884044,5.929319193082023,5.7154609218286225
4000,0.9,40% Eps-Greedy / 60% Random,50/50,1,176.6644390605203,2.2471491387877878,0,0.19199386906638927,4.5021589127745525,4.322421956323604
8000,0.9,40% Eps-Greedy / 60% Random,50/50,1,161.14257118072243,2.20721028893873,0,0.20294968296992727,6.250107333797544,6.059414563443058
12000,0.9,40% Eps-Greedy / 60% Random,50/50,1,141.72825909435193,2.1514564525419564,0,0.1774916373663202,5.93901655142063,5.773781826669751
16000,0.9,40% Eps-Greedy / 60% Random,50/50,1,147.10559344652722,2.1676291863697994,0,0.1919082825508322,5.845449159096203,5.665797789160811
20000,0.9,40% Eps-Greedy / 60% Random,50/50,1,117.95154779678208,2.0717036442058547,0,0.1942145450223899,5.1414625378840855,4.959504905477136
4000,0.1,20% Eps-Greedy / 80% Random,50/50,1,5.234432694468959,0.7188696199189005,0,0.26876152732445036,4.722976324428765,4.466471709719755
8000,0.1,20% Eps-Greedy / 80% Random,50/50,1,5.613558548184641,0.7492382566016444,0,0.20464653972986463,4.654332383170473,4.461942756056048
12000,0.1,20% Eps-Greedy / 80% Random,50/50,1,4.750376434544739,0.6767280258286433,0,0.20637394225584557,4.179573576288597,3.985456546648191
16000,0.1,20% Eps-Greedy / 80% Random,50/50,1,4.454829972116205,0.6488311329338691,0,0.20275434477622728,4.816716420138999,4.626218987978212
20000,0.1,20% Eps-Greedy / 80% Random,50/50,1,4.436560447621238,0.6470464031071872,0,0.21451533657463284,5.300083173405846,5.097824749446653
4000,0.3,20% Eps-Greedy / 80% Random,50/50,1,5.613289554498905,0.7492174453334531,0,0.22819140537703805,5.953504419711106,5.737569926949508
8000,0.3,20% Eps-Greedy / 80% Random,50/50,1,5.7933678710383845,0.7629311064879237,0,0.19707047037242167,6.180997015368613,5.9961834576116315
12000,0.3,20% Eps-Greedy / 80% Random,50/50,1,5.087642198551146,0.7065165608441963,0,0.20994823834894621,5.102471599817446,4.90478027408394
16000,0.3,20% Eps-Greedy / 80% Random,50/50,1,5.043650775291732,0.7027450081916172,0,0.23160842439857002,6.024745990842125,5.805394479058995
20000,0.3,20% Eps-Greedy / 80% Random,50/50,1,5.277739578059405,0.7224479568195956,0,0.21303726679553361,5.216329570047943,5.015549215867849
4000,0.5,20% Eps-Greedy / 80% Random,50/50,1,11.140297018878897,1.046896770006518,0,0.20374812111910776,5.861128795448179,5.669637586944512
8000,0.5,20% Eps-Greedy / 80% Random,50/50,1,9.365125156054912,0.9715135856857169,0,0.20966050100562916,5.608399148095998,5.410995559705809
12000,0.5,20% Eps-Greedy / 80% Random,50/50,1,8.438972825706093,0.9262895884176404,0,0.2150137848946924,5.307059090759461,5.104302218480209
16000,0.5,20% Eps-Greedy / 80% Random,50/50,1,7.428500934028652,0.8709011822983619,0,0.1990893164345444,5.524107217276606,5.337274813457501
20000,0.5,20% Eps-Greedy / 80% Random,50/50,1,8.196686258993616,0.9136383121031514,0,0.20406215291696897,5.134582467571126,4.9427772272695965
4000,0.7,20% Eps-Greedy / 80% Random,50/50,1,114.31894003417199,2.0581181890208056,0,0.24219807798069598,6.896735248953586,6.66679408358833
8000,0.7,20% Eps-Greedy / 80% Random,50/50,1,78.82003133790721,1.8966366031999404,0,0.2077610154637357,5.828444322008107,5.63294021915981
12000,0.7,20% Eps-Greedy / 80% Random,50/50,1,81.13531570083101,1.9092099303586207,0,0.21424248280479366,6.477136702772916,6.275151132583563
16000,0.7,20% Eps-Greedy / 80% Random,50/50,1,106.51509158764762,2.0274111451353316,0,0.24258383523779292,5.641738385134564,5.411411462512213
20000,0.7,20% Eps-Greedy / 80% Random,50/50,1,57.92369423121985,1.7628562523097866,0,0.22337367063997096,7.185431980029166,6.974315222004634
4000,0.9,20% Eps-Greedy / 80% Random,50/50,1,170.20423880886483,2.2309703716614755,0,0.17609955562523757,5.582403959669442,5.418561316659645
8000,0.9,20% Eps-Greedy / 80% Random,50/50,1,163.47309764086052,2.21344629211901,0,0.2153132324772483,5.095503582018575,4.892447262156767
12000,0.9,20% Eps-Greedy / 80% Random,50/50,1,153.92622770068553,2.1873126261680627,0,0.1773821325110468,5.074081410568335,4.908956190672729
16000,0.9,20% Eps-Greedy / 80% Random,50/50,1,156.74041535158108,2.1951809932846578,0,0.1843424854687434,5.585013833909622,5.412928261056319
20000,0.9,20% Eps-Greedy / 80% Random,50/50,1,159.4043076250407,2.2025000532740697,0,0.1883232549730735,5.278077581898392,5.102011239540758
4000,0.1,0% Eps-Greedy / 100% Random,50/50,1,255.39981924615262,2.4072205855647253,0,0.1342318818883934,3.8159687820599744,3.6939938127870207
8000,0.1,0% Eps-Greedy / 100% Random,50/50,1,186.90618828793882,2.2716236806983225,0,0.1792914312297138,4.170232363301775,4.0031978446875005
12000,0.1,0% Eps-Greedy / 100% Random,50/50,1,154.29964567291685,2.188364928769087,0,0.18887375952276078,5.438363823521673,5.2617469766143525
16000,0.1,0% Eps-Greedy / 100% Random,50/50,1,171.68612831077976,2.234735206975404,0,0.18107521560406292,5.207625581916336,5.038807278927712
20000,0.1,0% Eps-Greedy / 100% Random,50/50,1,178.29377080877597,2.251136170148807,0,0.16919869254193085,4.322292859742941,4.1653510798164515
4000,0.3,0% Eps-Greedy / 100% Random,50/50,1,212.99283370140947,2.3283649915312705,0,0.1684011884570734,3.7944572217175576,3.6383129458759242
8000,0.3,0% Eps-Greedy / 100% Random,50/50,1,191.71584843319567,2.282658015864941,0,0.20314149535882545,3.2855388150672775,3.0946542323238924
12000,0.3,0% Eps-Greedy / 100% Random,50/50,1,194.71491945121437,2.2893992293171315,0,0.1669271647372522,4.897471045303577,4.742800793181765
16000,0.3,0% Eps-Greedy / 100% Random,50/50,1,186.20045218697408,2.2699807313288316,0,0.2044147941110767,4.247478742841156,4.0553208613455185
20000,0.3,0% Eps-Greedy / 100% Random,50/50,1,186.36942195126187,2.2703746581939046,0,0.16017916493270737,5.013084563124009,4.865162310806743
4000,0.5,0% Eps-Greedy / 100% Random,50/50,1,182.8972923134046,2.262207276050219,0,0.20424175700419336,5.488725095010351,5.296740250621598
8000,0.5,0% Eps-Greedy / 100% Random,50/50,1,188.2892744358837,2.2748255819073853,0,0.17476372128258344,4.709076083768107,4.546569275100963
12000,0.5,0% Eps-Greedy / 100% Random,50/50,1,215.2969897984196,2.333037957723743,0,0.17805252596684518,4.539435144613595,4.3736395312621905
