Dataset Size,Epsilon,Proportions,Init Mode,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
16000,0.5,60% Eps-Greedy / 40% Random,100/0,65.91973570073228,1.8190154574277781,1,0.14629601856945237,1.2761973212597155,1.1421582153057033
20000,0.5,60% Eps-Greedy / 40% Random,100/0,66.02446621675328,1.819704898783836,1,0.1348200041318344,1.276318848638405,1.1537557571220105
4000,0.7,60% Eps-Greedy / 40% Random,100/0,68.0678691205184,1.8329421551339697,0,0.18333863320241242,2.617528780942596,2.446447060355624
8000,0.7,60% Eps-Greedy / 40% Random,100/0,69.79562565906238,1.84382820469104,0,0.17671346034388768,2.5105410140871522,2.346084466358705
12000,0.7,60% Eps-Greedy / 40% Random,100/0,68.20875336761353,1.8338401121244052,0,0.18619277461410708,2.5417047287879964,2.3677688667893295
16000,0.7,60% Eps-Greedy / 40% Random,100/0,67.52008521238218,1.8294329817106676,0,0.16312597650997304,2.49636468493069,2.3454956210361573
20000,0.7,60% Eps-Greedy / 40% Random,100/0,67.72802729513099,1.8307684261553658,0,0.136874411808289,1.707951680875298,1.5833341816824489
4000,0.9,60% Eps-Greedy / 40% Random,100/0,85.94414288815294,1.9342162847690825,0,0.18525244619255257,5.023546454024967,4.850550920447855
8000,0.9,60% Eps-Greedy / 40% Random,100/0,84.05845555986453,1.9245814062738635,0,0.16135765057404472,4.8749777270972805,4.725876989138675
12000,0.9,60% Eps-Greedy / 40% Random,100/0,90.03017477228201,1.9543880932253104,0,0.1561651127108393,5.03269424434973,4.888786044254331
16000,0.9,60% Eps-Greedy / 40% Random,100/0,88.14216685017183,1.9451837228190718,0,0.20084427829767842,7.355613142558552,7.167025776876313
20000,0.9,60% Eps-Greedy / 40% Random,100/0,87.4585086937492,1.941802067662424,0,0.15218008835025987,3.1860242813236717,3.0461011055888516
4000,0.1,40% Eps-Greedy / 60% Random,100/0,66.1021879689402,1.8202158347823276,0,0.24165306097840566,6.123775312083444,5.894379163720478
8000,0.1,40% Eps-Greedy / 60% Random,100/0,66.21611028213073,1.8209636655036003,0,0.1921674801788497,6.206296509163963,6.026385941600553
12000,0.1,40% Eps-Greedy / 60% Random,100/0,66.36531239764035,1.8219411430641597,0,0.20579884366186568,5.970146759451815,5.7766048284053895
16000,0.1,40% Eps-Greedy / 60% Random,100/0,66.18440611176358,1.8207556761863082,0,0.1660579988789249,4.360430329653331,4.2066292433898465
20000,0.1,40% Eps-Greedy / 60% Random,100/0,66.17482872228419,1.8206928259074528,0,0.1906841664148084,4.095640074914051,3.917212821114684
4000,0.3,40% Eps-Greedy / 60% Random,100/0,66.57412953852428,1.8233054967168814,0,0.1737466961463063,4.315124707951411,4.153634924420545
8000,0.3,40% Eps-Greedy / 60% Random,100/0,66.1677949384778,1.8206466618914707,1,0.16539882436228978,2.1036463744269605,1.9505044626801107
12000,0.3,40% Eps-Greedy / 60% Random,100/0,66.23387669930801,1.8210801752468688,0,0.1670272016271415,3.2397959070051887,3.0850256179934865
16000,0.3,40% Eps-Greedy / 60% Random,100/0,66.27126219908305,1.8213252422204413,0,0.15110783743201647,2.2119055604777427,2.0730546356611668
20000,0.3,40% Eps-Greedy / 60% Random,100/0,66.29604378873134,1.8214876126885173,0,0.15821880370067462,1.6099287214881763,1.4639668304029416
4000,0.5,40% Eps-Greedy / 60% Random,100/0,66.46421045893231,1.822587850050724,0,0.19111906475586776,3.228514661192521,3.049652509052093
