Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
12000,0.1,20% Eps-Greedy / 80% Random,20/80,1.0,4.906111979396685,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,20% Eps-Greedy / 80% Random,20/80,1.0,4.786699101577296,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,20% Eps-Greedy / 80% Random,20/80,1.0,5.0014729063483205,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,20/80,1.0,6.004180623629573,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,20% Eps-Greedy / 80% Random,20/80,1.0,5.029688260072718,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,20% Eps-Greedy / 80% Random,20/80,1.0,5.392424767059352,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,20% Eps-Greedy / 80% Random,20/80,1.0,5.294697803717454,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,20% Eps-Greedy / 80% Random,20/80,1.0,5.5560791042994095,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,20/80,1.0,6.527831864485157,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,20% Eps-Greedy / 80% Random,20/80,1.0,7.293857099649676,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,20% Eps-Greedy / 80% Random,20/80,1.0,7.34621603729438,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,20% Eps-Greedy / 80% Random,20/80,1.0,7.217202190562165,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,20% Eps-Greedy / 80% Random,20/80,1.0,7.569004433353212,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,20/80,1.0,7.8702562105171125,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,20% Eps-Greedy / 80% Random,20/80,1.0,12.452239729420313,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,20% Eps-Greedy / 80% Random,20/80,1.0,9.027551180137639,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,20% Eps-Greedy / 80% Random,20/80,1.0,8.761408207919658,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,20/80,1.0,10.434757274075238,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,20% Eps-Greedy / 80% Random,20/80,1.0,11.032602800576083,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,20% Eps-Greedy / 80% Random,20/80,1.0,9.711238461636336,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,20% Eps-Greedy / 80% Random,20/80,1.0,13.192806221757703,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,20% Eps-Greedy / 80% Random,20/80,1.0,19.004436969987097,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,20% Eps-Greedy / 80% Random,20/80,1.0,12.270699419891987,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,0% Eps-Greedy / 100% Random,20/80,1.0,16.78787421962859,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,0% Eps-Greedy / 100% Random,20/80,1.0,17.223180520679158,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,0% Eps-Greedy / 100% Random,20/80,1.0,25.634250228641076,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,0% Eps-Greedy / 100% Random,20/80,1.0,20.77736278479856,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,0% Eps-Greedy / 100% Random,20/80,1.0,15.463658425655257,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,0% Eps-Greedy / 100% Random,20/80,1.0,13.410599936556023,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,0% Eps-Greedy / 100% Random,20/80,1.0,34.50016771441064,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,0% Eps-Greedy / 100% Random,20/80,1.0,18.804621111872525,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,0% Eps-Greedy / 100% Random,20/80,1.0,14.879999807115704,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,0% Eps-Greedy / 100% Random,20/80,1.0,16.377985820417006,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,0% Eps-Greedy / 100% Random,20/80,1.0,17.829408333603826,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,0% Eps-Greedy / 100% Random,20/80,1.0,15.817987745027704,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,0% Eps-Greedy / 100% Random,20/80,1.0,19.57129850542262,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,0% Eps-Greedy / 100% Random,20/80,1.0,15.107029518480589,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,0% Eps-Greedy / 100% Random,20/80,1.0,14.481317465182508,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,0% Eps-Greedy / 100% Random,20/80,1.0,12.06050658466123,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,0% Eps-Greedy / 100% Random,20/80,1.0,15.071631845113254,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,0% Eps-Greedy / 100% Random,20/80,1.0,24.364917494172218,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,0% Eps-Greedy / 100% Random,20/80,1.0,14.898899896711354,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,0% Eps-Greedy / 100% Random,20/80,1.0,18.056850394598225,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,0% Eps-Greedy / 100% Random,20/80,1.0,11.45486390059053,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,0% Eps-Greedy / 100% Random,20/80,1.0,24.472350499484406,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,0% Eps-Greedy / 100% Random,20/80,1.0,24.531454029664662,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,0% Eps-Greedy / 100% Random,20/80,1.0,16.241828644203192,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,0% Eps-Greedy / 100% Random,20/80,1.0,12.933665918352812,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,100% Eps-Greedy,0/100,0.0,66.72440870786306,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.1,100% Eps-Greedy,0/100,0.0,66.15176911626443,0,-0.1,1.169907831794131,1.0724155124779533
12000,0.1,100% Eps-Greedy,0/100,0.0,66.15692826444756,0,-0.36040608999999996,2.943273304694131,2.585374895377953
16000,0.1,100% Eps-Greedy,0/100,0.0,66.1542091513735,0,-0.36040608999999996,2.943273304694131,2.585374895377953
20000,0.1,100% Eps-Greedy,0/100,0.0,66.16741632427171,0,-0.1,1.0724155124779533,0.9749231931617758
4000,0.3,100% Eps-Greedy,0/100,0.0,66.55197986275428,0,-0.1,1.0724155124779533,0.9749231931617758
8000,0.3,100% Eps-Greedy,0/100,0.0,66.51598039618746,0,-0.1,1.0724155124779533,0.9749231931617758
12000,0.3,100% Eps-Greedy,0/100,0.0,66.32151524048433,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.3,100% Eps-Greedy,0/100,0.0,66.34464331075085,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.3,100% Eps-Greedy,0/100,0.0,66.35410037518714,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,100% Eps-Greedy,0/100,0.0,66.76855326777606,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,100% Eps-Greedy,0/100,0.0,66.58015300926137,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,100% Eps-Greedy,0/100,0.0,66.61166793813715,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,100% Eps-Greedy,0/100,0.0,66.60223897809756,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,100% Eps-Greedy,0/100,0.0,66.67884105702484,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,100% Eps-Greedy,0/100,0.0,67.6820018642104,0,-0.1,3.0807572903912117,2.983264971075034
8000,0.7,100% Eps-Greedy,0/100,0.0,67.45977528169938,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,100% Eps-Greedy,0/100,0.0,67.4294734371977,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,100% Eps-Greedy,0/100,0.0,67.2557588918581,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,100% Eps-Greedy,0/100,0.0,67.35776916344358,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,100% Eps-Greedy,0/100,0.0,69.75542302124082,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,100% Eps-Greedy,0/100,0.0,68.49032841694097,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.9,100% Eps-Greedy,0/100,0.0,70.12571613262674,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,100% Eps-Greedy,0/100,0.0,69.04823264816363,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,100% Eps-Greedy,0/100,0.0,68.93393253481143,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,80% Eps-Greedy / 20% Random,0/100,0.0,66.35204121506197,0,-0.1,0.9749231931617757,0.8774308738455981
8000,0.1,80% Eps-Greedy / 20% Random,0/100,0.0,66.53623651704262,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,80% Eps-Greedy / 20% Random,0/100,0.0,66.64909180184047,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,80% Eps-Greedy / 20% Random,0/100,0.0,66.55339603679535,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,80% Eps-Greedy / 20% Random,0/100,0.0,66.50162674650247,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,80% Eps-Greedy / 20% Random,0/100,0.0,66.84765506758245,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,80% Eps-Greedy / 20% Random,0/100,0.0,66.7750864016547,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,80% Eps-Greedy / 20% Random,0/100,0.0,66.71457394337135,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,80% Eps-Greedy / 20% Random,0/100,0.0,66.66801059565813,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,80% Eps-Greedy / 20% Random,0/100,0.0,66.67495857330903,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,80% Eps-Greedy / 20% Random,0/100,0.0,67.11584834243422,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
8000,0.5,80% Eps-Greedy / 20% Random,0/100,0.0,67.18816523493672,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,80% Eps-Greedy / 20% Random,0/100,0.0,66.9730354866299,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,80% Eps-Greedy / 20% Random,0/100,0.0,66.9336150024193,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,80% Eps-Greedy / 20% Random,0/100,0.0,66.96954337370003,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,80% Eps-Greedy / 20% Random,0/100,0.0,67.76923862446932,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,80% Eps-Greedy / 20% Random,0/100,0.0,67.71895318770791,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,80% Eps-Greedy / 20% Random,0/100,0.0,67.8183232501321,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,80% Eps-Greedy / 20% Random,0/100,0.0,67.7035212641389,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,80% Eps-Greedy / 20% Random,0/100,0.0,67.44156799216819,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,80% Eps-Greedy / 20% Random,0/100,0.0,69.7089143637014,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,80% Eps-Greedy / 20% Random,0/100,0.0,69.02598232912352,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,80% Eps-Greedy / 20% Random,0/100,0.0,69.22197919618874,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,80% Eps-Greedy / 20% Random,0/100,0.0,69.60514453748605,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,80% Eps-Greedy / 20% Random,0/100,0.0,69.12390123274992,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,60% Eps-Greedy / 40% Random,0/100,0.0,67.43076241910096,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,60% Eps-Greedy / 40% Random,0/100,0.0,67.23642558253479,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,60% Eps-Greedy / 40% Random,0/100,0.0,66.99921506437823,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,60% Eps-Greedy / 40% Random,0/100,0.0,67.07324602811211,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,60% Eps-Greedy / 40% Random,0/100,0.0,67.21094549558882,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,60% Eps-Greedy / 40% Random,0/100,0.0,67.27892237279197,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
8000,0.3,60% Eps-Greedy / 40% Random,0/100,0.0,67.22725281928601,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,0/100,0.0,67.33470890240348,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,60% Eps-Greedy / 40% Random,0/100,0.0,67.145951649691,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,60% Eps-Greedy / 40% Random,0/100,0.0,67.33257444145214,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,0/100,0.0,67.30402225764745,0,-0.1,0.9749231931617757,0.8774308738455981
8000,0.5,60% Eps-Greedy / 40% Random,0/100,0.0,67.4295527323569,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,60% Eps-Greedy / 40% Random,0/100,0.0,67.52086874011427,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,60% Eps-Greedy / 40% Random,0/100,0.0,67.46444435363186,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,60% Eps-Greedy / 40% Random,0/100,0.0,67.42393394383646,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,0/100,0.0,68.2775134562545,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,60% Eps-Greedy / 40% Random,0/100,0.0,68.26536535005486,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,60% Eps-Greedy / 40% Random,0/100,0.0,68.54527888198729,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,60% Eps-Greedy / 40% Random,0/100,0.0,68.00899979052666,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,0/100,0.0,68.04340013537106,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,60% Eps-Greedy / 40% Random,0/100,0.0,69.07005701100785,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,60% Eps-Greedy / 40% Random,0/100,0.0,70.01854086777469,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,60% Eps-Greedy / 40% Random,0/100,0.0,69.30925938967052,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,60% Eps-Greedy / 40% Random,0/100,0.0,69.59561019224616,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,60% Eps-Greedy / 40% Random,0/100,0.0,69.35239531097193,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,40% Eps-Greedy / 60% Random,0/100,0.0,67.67380678108537,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,40% Eps-Greedy / 60% Random,0/100,0.0,67.69583075268812,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,0/100,0.0,67.79283447223301,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,40% Eps-Greedy / 60% Random,0/100,0.0,67.9980550545659,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,0/100,0.0,67.74418826714975,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,40% Eps-Greedy / 60% Random,0/100,0.0,67.31477504497555,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,40% Eps-Greedy / 60% Random,0/100,0.0,67.89626167071891,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,40% Eps-Greedy / 60% Random,0/100,0.0,67.41947467965564,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,40% Eps-Greedy / 60% Random,0/100,0.0,67.52826318731087,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,40% Eps-Greedy / 60% Random,0/100,0.0,67.80281050648261,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,40% Eps-Greedy / 60% Random,0/100,0.0,68.0180279606194,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,40% Eps-Greedy / 60% Random,0/100,0.0,68.07853410094808,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,40% Eps-Greedy / 60% Random,0/100,0.0,67.84273178294404,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,40% Eps-Greedy / 60% Random,0/100,0.0,67.95394121901268,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,40% Eps-Greedy / 60% Random,0/100,0.0,68.07476006642032,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,40% Eps-Greedy / 60% Random,0/100,0.0,69.62920889981274,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,40% Eps-Greedy / 60% Random,0/100,0.0,68.94295089836672,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,40% Eps-Greedy / 60% Random,0/100,0.0,68.55606223948254,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,40% Eps-Greedy / 60% Random,0/100,0.0,68.7538651877736,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,40% Eps-Greedy / 60% Random,0/100,0.0,68.45740987874156,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,40% Eps-Greedy / 60% Random,0/100,0.0,72.56503562157346,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.9,40% Eps-Greedy / 60% Random,0/100,0.0,69.07656480179534,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.9,40% Eps-Greedy / 60% Random,0/100,0.0,69.8963914014766,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,40% Eps-Greedy / 60% Random,0/100,0.0,69.43911438957979,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,40% Eps-Greedy / 60% Random,0/100,0.0,69.97556268930693,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,20% Eps-Greedy / 80% Random,0/100,0.0,68.51944419671551,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,20% Eps-Greedy / 80% Random,0/100,0.0,68.21854578380743,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.1,20% Eps-Greedy / 80% Random,0/100,0.0,68.9256481341563,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,20% Eps-Greedy / 80% Random,0/100,0.0,68.56373934560898,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,20% Eps-Greedy / 80% Random,0/100,0.0,68.5590162317352,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,0/100,0.0,68.64479313945526,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.3,20% Eps-Greedy / 80% Random,0/100,0.0,68.72181637390479,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,20% Eps-Greedy / 80% Random,0/100,0.0,69.34041822234936,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,20% Eps-Greedy / 80% Random,0/100,0.0,68.63827065668417,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,20% Eps-Greedy / 80% Random,0/100,0.0,68.55308403784956,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,0/100,0.0,69.28035793017453,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,20% Eps-Greedy / 80% Random,0/100,0.0,68.31094619449142,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,20% Eps-Greedy / 80% Random,0/100,0.0,68.82120949360991,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.5,20% Eps-Greedy / 80% Random,0/100,0.0,68.98115917602411,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,20% Eps-Greedy / 80% Random,0/100,0.0,68.84497894772478,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,0/100,0.0,70.173189323694,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.7,20% Eps-Greedy / 80% Random,0/100,0.0,70.62837943002168,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.7,20% Eps-Greedy / 80% Random,0/100,0.0,69.24728715110871,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.7,20% Eps-Greedy / 80% Random,0/100,0.0,69.16897981736912,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,0/100,0.0,69.32717476712224,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.9,20% Eps-Greedy / 80% Random,0/100,0.0,71.95924593705746,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.9,20% Eps-Greedy / 80% Random,0/100,0.0,71.10381851111663,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.9,20% Eps-Greedy / 80% Random,0/100,0.0,71.15338701214709,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.9,20% Eps-Greedy / 80% Random,0/100,0.0,70.47337344909512,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.9,20% Eps-Greedy / 80% Random,0/100,0.0,70.3754551263594,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.1,0% Eps-Greedy / 100% Random,0/100,0.0,70.81265766894305,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.1,0% Eps-Greedy / 100% Random,0/100,0.0,70.33289209054738,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.1,0% Eps-Greedy / 100% Random,0/100,0.0,69.81878607684472,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.1,0% Eps-Greedy / 100% Random,0/100,0.0,71.06115824011466,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.1,0% Eps-Greedy / 100% Random,0/100,0.0,71.16096179201409,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.3,0% Eps-Greedy / 100% Random,0/100,0.0,72.26553962026394,0,-0.1,2.2423233442720845,2.1448310249559066
8000,0.3,0% Eps-Greedy / 100% Random,0/100,0.0,70.94228506016795,1,-0.09025076806838227,2.983264971075034,2.895521883690474
12000,0.3,0% Eps-Greedy / 100% Random,0/100,0.0,70.72557460273585,1,-0.09025076806838227,2.983264971075034,2.895521883690474
16000,0.3,0% Eps-Greedy / 100% Random,0/100,0.0,70.82947803169101,1,-0.09025076806838227,2.983264971075034,2.895521883690474
20000,0.3,0% Eps-Greedy / 100% Random,0/100,0.0,70.45332175368091,1,-0.09025076806838227,2.983264971075034,2.895521883690474
4000,0.5,0% Eps-Greedy / 100% Random,0/100,0.0,70.82772124464292,1,-0.09025076806838227,2.983264971075034,2.895521883690474
8000,0.5,0% Eps-Greedy / 100% Random,0/100,0.0,70.5400163923032,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,0% Eps-Greedy / 100% Random,0/100,0.0,70.89017668766213,1,-0.09025076806838227,2.983264971075034,2.895521883690474
