critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,intended_prob,dataset_path,num_trajectories,max_steps,max_steps_long,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_success_rate_200,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_success_rate_200,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction,run_idx
closed_form,0.01,0.03,1e-08,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:2,ok,,50.290031475014985,0.0,0.0,-1.0468744236751928,-1.0501973046449653,0.05727963808051357,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016547305954174,-4.016547305954174,4.017327315082989,4.016548118292705,39.476494025783985,52.48735339308943,0.0002128658040142811,0.0546568289817866,0.28604192371127407,0.054656839833417126,0.286041950033028,0.07975,1161
closed_form,0.01,0.003,1e-10,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,52.10282001900487,0.0,0.0,-1.0468744236751928,-1.050301252073014,0.057420413395814086,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.011080700225667,-4.011080700225667,4.0110920665154115,4.011084034687053,40.07949190974126,41.43809898193556,0.0021005503285244113,0.05449624823422968,0.28587862431880645,0.05449610835250868,0.28587876762305975,0.07975,1088
closed_form,0.01,0.01,1e-08,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,53.35441296314821,0.0,0.0,-1.0468744236751928,-1.0501475824376534,0.057210132168353744,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016219226248919,-4.016219226248919,4.016998756594232,4.016219763251848,39.471340042708334,50.05812041871484,0.0003189271651286934,0.054646036865641796,0.28603178549475866,0.054646013865585714,0.28603180866312994,0.07975,1127
closed_form,0.01,0.1,1e-08,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,54.49660117295571,0.0,0.0,-1.0468744236751928,-1.0506122689835644,0.0578049911341485,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.017033433605558,-4.017033433605558,4.017878322635706,4.017098809057528,39.484517932422214,62.7398222348296,0.0008655070091392323,0.054677176792583264,0.2860600505302558,0.054682299765650526,0.2860613255659409,0.07975,1197
closed_form,0.01,0.03,1e-08,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:3,ok,,54.52596843894571,0.0,0.0,-1.0468744236751928,-1.0501709043167946,0.057232536682577495,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016974607688482,-4.016974607688482,4.0177574585076865,4.016978034965651,39.48223757680726,59.60448974275771,0.00016656506530233784,0.054670967200585015,0.2860541575517551,0.05467126644759696,0.28605422014393145,0.07975,1163
closed_form,0.01,0.03,1e-10,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,54.62242087395862,0.0,0.0,-1.0468744236751928,-1.050005288751508,0.05701500864832715,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016974662315298,-4.016974662315298,4.016984947196312,4.016977156167497,39.47411510166776,59.80024147930495,0.00018191016967966013,0.05469267185471505,0.28604905295056293,0.054692844085065376,0.2860491057691391,0.07975,1157
closed_form,0.01,0.003,1e-08,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,54.69689328293316,0.0,0.0,-1.0468744236751928,-1.0502971577378502,0.05741782201678352,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.011080232192255,-4.011080232192255,4.011860869323346,4.01108356849946,39.42843704448917,39.76124895008237,0.002099312153324567,0.054472595092462175,0.28588230098761597,0.054472453615092946,0.2858824446470557,0.07975,1094
closed_form,0.01,0.1,1e-10,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:1,ok,,55.278573940042406,0.0,0.0,-1.0468744236751928,-1.0503212735329162,0.057414968135534934,0.0,0.0,-0.9999734386011134,-1.00031292053378,0.00046824786150888304,4.017114117539675,-4.017114117539675,4.017140234475929,4.017132439245995,39.48475638302267,68.77882140807458,0.000368088301315008,0.05470068935486883,0.28605569291345073,0.05470234468378356,0.2860560162195083,0.07975,1194
closed_form,0.01,0.01,1e-10,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:3,ok,,55.44674714305438,0.0,0.0,-1.0468744236751928,-1.0501929062821085,0.05727162539481638,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016219028031604,-4.016219028031604,4.0162277459972415,4.016219952106643,39.48136420900414,51.16703635442723,0.0003239995768654771,0.05467003951178426,0.2860285075128438,0.05467005014963493,0.2860285377851924,0.07975,1124
closed_form,0.01,0.03,1e-10,500,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:3,ok,,61.5535654858686,0.0,0.0,-1.0468744236751928,-1.050489937445606,0.05765915150832418,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.004389329264484,-4.004389329264484,4.004434793641967,4.0044266402948985,40.381547937160356,38.04201725762306,0.004451178128668268,0.05424553606303456,0.2856889434818412,0.05424400182627436,0.2856905407902335,0.07975,1155
closed_form,0.01,0.1,1e-08,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,64.12453697482124,0.0,0.0,-1.0468744236751928,-1.0498821550309838,0.05684915763012218,0.0,0.0,-0.9999734386011134,-1.0003129269347883,0.00046826266836167254,4.017113406966655,-4.017113406966655,4.017914437265684,4.0171348992404585,39.48513708284719,69.63165349382048,0.0004963643985403105,0.05467395403553849,0.28605628713702275,0.05467562359782892,0.28605670940887945,0.07975,1200
closed_form,0.01,0.1,1e-10,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,77.66852071206085,0.0,0.0,-1.0468744236751928,-1.0502223360666059,0.05733251339926346,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.0170433534054135,-4.0170433534054135,4.017075649743562,4.017067855039921,39.4834234631433,62.584157762444974,0.0004188217914778334,0.05469725826162194,0.28605296969943905,0.054699341324548796,0.2860534188270352,0.07975,1196
closed_form,0.01,0.01,1e-10,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:2,ok,,77.94082142412663,0.0,0.0,-1.0468744236751928,-1.0502365491271919,0.05733358395105329,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.013931876521764,-4.013931876521764,4.013942021525163,4.013934180605545,39.600302066330585,44.90073952655081,0.0011017830668089838,0.0546016404389457,0.28595964022041626,0.0546015472254464,0.28595973859247525,0.07975,1125
closed_form,0.01,0.001,1e-10,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,106.7796656601131,0.0,0.0,-1.0468744236751928,-1.0502437849801225,0.05734198900518327,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.013753433429625,-4.013753433429625,4.013763163921837,4.013755027296361,40.34011768813379,43.66626868233574,0.0011637209917908903,0.05459340539192772,0.28595484821373035,0.05459333780763876,0.2859549168550537,0.07975,1060
closed_form,0.01,0.01,1e-10,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,107.14025802607648,0.0,0.0,-1.0468744236751928,-1.0501202689367184,0.05717522586019682,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.017078524408681,-4.017078524408681,4.017086589814224,4.017078798195242,39.475610144990036,64.39791239673629,4.897097509546097e-05,0.05469773102346587,0.2860532174001098,0.054697749492516656,0.2860532233036131,0.07975,1130
closed_form,0.01,0.01,1e-08,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,108.5146966308821,0.0,0.0,-1.0468744236751928,-1.0502315818997066,0.05732971160082721,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.013931587099295,-4.013931587099295,4.014712045873391,4.013933852041731,39.45107936823527,43.21805985290655,0.0011009636673446116,0.05457811795619338,0.2859632952390089,0.05457802075886938,0.2859633929937288,0.07975,1131
closed_form,0.01,0.03,1e-10,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,109.88289466686547,0.0,0.0,-1.0468744236751928,-1.0501414549950407,0.05719800227760593,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016547251578894,-4.016547251578894,4.016555564516483,4.016547772985724,39.47538665684891,53.40330471297512,0.0002074877351423294,0.05467962343011132,0.28603781015762114,0.05467961260326598,0.2860378304558646,0.07975,1164
closed_form,0.01,0.001,1e-08,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:3,ok,,114.03468104801141,0.0,0.0,-1.0468744236751928,-1.0502374910638763,0.05733621531545253,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.013753786469202,-4.013753786469202,4.014533349037995,4.013755381583549,39.44534077544327,42.596367578780786,0.001162980909406956,0.054569805272959515,0.2859585294092476,0.054569735912521906,0.28595859842668203,0.07975,1068
closed_form,0.01,0.01,1e-08,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:1,ok,,116.89784026099369,0.0,0.0,-1.0468744236751928,-1.0501312066525057,0.05718748546807064,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.017078697048276,-4.017078697048276,4.017858270474168,4.01707878148368,39.48389521026843,64.75684162685404,3.099105935502204e-05,0.054674489710955086,0.2860569946294834,0.05467449174584397,0.2860569971660182,0.07975,1138
closed_form,0.01,0.03,1e-08,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,119.8842943618074,0.0,0.0,-1.0468744236751928,-1.0501540823728812,0.057212600182671595,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.017133272296054,-4.017133272296054,4.017915979017069,4.017136455620423,39.484766597914124,73.81537452115423,0.00015041989585118482,0.05467737843872692,0.28605866388943174,0.054677639674828485,0.2860587252101101,0.07975,1173
closed_form,0.01,0.03,1e-10,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,135.40899270982482,0.0,0.0,-1.0468744236751928,-1.0500934015765466,0.05713237282672417,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.017133831343989,-4.017133831343989,4.017141921332867,4.0171341266887755,39.483272640049485,72.59857424465098,5.744528288791887e-05,0.05469964223489054,0.2860546459752323,0.05469966147084087,0.2860546525003407,0.07975,1168
