alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_mode,theta_lambda,D_theta,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,num_trajectories,max_steps,max_steps_long,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_success_rate_200,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_success_rate_200,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,0.5,10000,0.03,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,116.80012538796291,0.0,0.0,-0.9999734386011134,-1.0000682284735793,5.610773726853543e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.46983005024805236,-22.715503832360298,2.530633867157755,-0.07357930393388501,252.1978604067589,1.5364545713083464,0.3855939849726158,0.013754472789090541,264
0.0005,3e-05,0.5,10000,0.1,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,116.94357757898979,0.0,0.0,-0.9999734386011134,-1.000079848668106,6.28796524848035e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.649351233310905,-26.81105384274285,2.6385811469618794,-0.2853689590685375,238.92464079115837,0.009328660452808104,0.5745634452675236,4.313946787207125e-06,271
0.0005,3e-05,0.1,10000,0.03,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,116.98920853203163,0.0,0.0,-0.9999734386011134,-1.0001855439547016,0.000204027477101748,0.0,0.0,-0.9999734386011134,-1.000003125247602,1.1196729394253003e-07,-0.1033183441477945,335.3787862921833,-35.535646860049276,2.6170119615840712,2289.1428562003093,6.630326569553318,4.781681556630839,0.020546491773592936,158
0.0005,3e-05,0.1,10000,0.1,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,117.23951777792536,0.0,0.0,-0.9999734386011134,-1.0000932061414294,6.782660245406858e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.5121216139782778,-19.09980551373105,1.7181327457112692,-0.21567492748508804,207.71037674099156,0.015695336974434242,0.3992968891545464,3.778386770568825e-06,166
0.0005,3e-05,0.5,10000,0.3,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,117.34142497507855,0.0,0.0,-0.9999734386011134,-1.0001036664971474,7.644784959587973e-05,0.0,0.0,-0.9999734386011134,-1.0000030815453074,2.23611377213613e-08,-0.7411649879589572,-27.677870055613653,2.69192519951258,-0.33162905854611324,257.80910551906794,0.020606837003691324,0.58964156780056,1.2268670934401415e-05,278
0.0005,3e-05,1.0,10000,0.1,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,117.56650213291869,0.0,0.0,-0.9999734386011134,-1.0003148324565503,0.0003082149261075833,0.0,0.0,-0.9999734386011134,-1.000003125247714,1.1197979440721916e-07,-4.069831013830235,162.97165921171168,-10.561730620796903,-3.7460869652205973,644.6140119842025,11.422975866513497,7.90336488267728,0.013939952307288752,375
0.0005,3e-05,0.1,10000,0.03,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,117.57701673195697,0.0,0.0,-0.9999734386011134,-1.0000706533079,5.430141982488382e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.9110208459059927,-29.356402553630147,1.2182644932668072,-0.5963315310023153,216.26756427008684,4.817825091891464,2.668601194196154,0.009118140734461768,159
0.0005,3e-05,0.5,10000,0.03,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,117.81768593913876,0.0,0.0,-0.9999734386011134,-1.0002109612890042,0.0002362662658130334,0.0,0.0,-0.9999734386011134,-1.000003125247602,1.1196729394253003e-07,2.0687951544572627,322.2593012669654,-35.12404808298942,4.727142288022087,2264.1967206593044,6.292825468565955,7.459752891324572,0.013454826770234017,263
0.0005,3e-05,1.0,10000,0.3,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,119.51564218685962,0.0,0.0,-0.9999734386011134,-1.0000935002644307,7.487171986792675e-05,0.0,0.0,-0.9999734386011134,-1.0000030815453074,2.23611377213613e-08,-0.9537379806690782,-36.41432346151562,3.7532429213790883,-0.4391834373091099,296.56510719487443,0.03285830547857565,0.830434044194076,1.2205315686803288e-05,383
0.0005,3e-05,1.0,10000,0.03,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,120.80840648687445,0.0,0.0,-0.9999734386011134,-1.000170374286151,0.00018416963289598877,0.0,0.0,-0.9999734386011134,-1.000003125247602,1.1196729394253003e-07,3.177497177160973,236.69256461456027,-25.447968183955215,4.70605065677665,1698.2901409525566,2.659437265672134,4.970635919017495,0.0229350234823912,369
