run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
110,grid,0.8116474211869351,0.0006,0.01,0.01,2000,5.0,6.0,0.8116474211869351
111,grid,0.7183409107448426,0.0006,0.01,0.01,2000,10.0,12.0,0.7183409107448426
112,grid,0.5143790861114816,0.0006,0.01,0.01,2000,20.0,24.0,0.5143790861114816
113,grid,0.7665888077766017,0.0006,0.1,0.01,2000,0.01,0.012,0.7665888077766017
114,grid,0.7665888077766017,0.0006,0.1,0.01,2000,0.1,0.12,0.7665888077766017
115,grid,0.7665888077766017,0.0006,0.1,0.01,2000,0.5,0.6,0.7665888077766017
116,grid,0.7665888077766017,0.0006,0.1,0.01,2000,1.0,1.2,0.7665888077766017
117,grid,0.8116474211869351,0.0006,0.1,0.01,2000,5.0,6.0,0.8116474211869351
118,grid,0.7183409107448426,0.0006,0.1,0.01,2000,10.0,12.0,0.7183409107448426
119,grid,0.5143790861114816,0.0006,0.1,0.01,2000,20.0,24.0,0.5143790861114816
120,grid,0.7665888077766017,0.0006,1.0,0.01,2000,0.01,0.012,0.7665888077766017
121,grid,0.7665888077766017,0.0006,1.0,0.01,2000,0.1,0.12,0.7665888077766017
122,grid,0.7665888077766017,0.0006,1.0,0.01,2000,0.5,0.6,0.7665888077766017
123,grid,0.7665888077766017,0.0006,1.0,0.01,2000,1.0,1.2,0.7665888077766017
124,grid,0.7934567588766016,0.0006,1.0,0.01,2000,5.0,6.0,0.7934567588766016
125,grid,0.7355882166581076,0.0006,1.0,0.01,2000,10.0,12.0,0.7355882166581076
126,grid,0.5379951466913335,0.0006,1.0,0.01,2000,20.0,24.0,0.5379951466913335
127,grid,0.7665888077766017,0.0006,10.0,0.01,2000,0.01,0.012,0.7665888077766017
128,grid,0.7665888077766017,0.0006,10.0,0.01,2000,0.1,0.12,0.7665888077766017
129,grid,0.7665888077766017,0.0006,10.0,0.01,2000,0.5,0.6,0.7665888077766017
130,grid,0.7665888077766017,0.0006,10.0,0.01,2000,1.0,1.2,0.7665888077766017
131,grid,0.6797517734933644,0.0006,10.0,0.01,2000,5.0,6.0,0.6797517734933644
132,grid,0.6598546782067982,0.0006,10.0,0.01,2000,10.0,12.0,0.6598546782067982
133,grid,0.6284870534262783,0.0006,10.0,0.01,2000,20.0,24.0,0.6284870534262783
134,grid,0.7665888077766017,0.0006,100.0,0.01,2000,0.01,0.012,0.7665888077766017
135,grid,0.7665888077766017,0.0006,100.0,0.01,2000,0.1,0.12,0.7665888077766017
136,grid,0.7665888077766017,0.0006,100.0,0.01,2000,0.5,0.6,0.7665888077766017
137,grid,0.7665888077766017,0.0006,100.0,0.01,2000,1.0,1.2,0.7665888077766017
138,grid,0.7277933410366155,0.0006,100.0,0.01,2000,5.0,6.0,0.7277933410366155
139,grid,0.6613152701437723,0.0006,100.0,0.01,2000,10.0,12.0,0.6613152701437723
140,grid,0.6531673900524213,0.0006,100.0,0.01,2000,20.0,24.0,0.6531673900524213
141,grid,0.7665888077766017,0.0006,0.01,0.1,2000,0.01,0.012,0.7665888077766017
142,grid,0.7665888077766017,0.0006,0.01,0.1,2000,0.1,0.12,0.7665888077766017
143,grid,0.7665888077766017,0.0006,0.01,0.1,2000,0.5,0.6,0.7665888077766017
144,grid,0.7665888077766017,0.0006,0.01,0.1,2000,1.0,1.2,0.7665888077766017
145,grid,0.8116474211869351,0.0006,0.01,0.1,2000,5.0,6.0,0.8116474211869351
146,grid,0.7183409107448426,0.0006,0.01,0.1,2000,10.0,12.0,0.7183409107448426
147,grid,0.5143790861114816,0.0006,0.01,0.1,2000,20.0,24.0,0.5143790861114816
148,grid,0.7665888077766017,0.0006,0.1,0.1,2000,0.01,0.012,0.7665888077766017
149,grid,0.7665888077766017,0.0006,0.1,0.1,2000,0.1,0.12,0.7665888077766017
150,grid,0.7665888077766017,0.0006,0.1,0.1,2000,0.5,0.6,0.7665888077766017
151,grid,0.7665888077766017,0.0006,0.1,0.1,2000,1.0,1.2,0.7665888077766017
152,grid,0.8116474211869351,0.0006,0.1,0.1,2000,5.0,6.0,0.8116474211869351
153,grid,0.6946017821171644,0.0006,0.1,0.1,2000,10.0,12.0,0.6946017821171644
154,grid,0.5308277165024816,0.0006,0.1,0.1,2000,20.0,24.0,0.5308277165024816
155,grid,0.7665888077766017,0.0006,1.0,0.1,2000,0.01,0.012,0.7665888077766017
156,grid,0.7665888077766017,0.0006,1.0,0.1,2000,0.1,0.12,0.7665888077766017
157,grid,0.7665888077766017,0.0006,1.0,0.1,2000,0.5,0.6,0.7665888077766017
158,grid,0.7665888077766017,0.0006,1.0,0.1,2000,1.0,1.2,0.7665888077766017
159,grid,0.8116474211869351,0.0006,1.0,0.1,2000,5.0,6.0,0.8116474211869351
160,grid,0.7254908376581075,0.0006,1.0,0.1,2000,10.0,12.0,0.7254908376581075
161,grid,0.5379951466913335,0.0006,1.0,0.1,2000,20.0,24.0,0.5379951466913335
162,grid,0.7665888077766017,0.0006,10.0,0.1,2000,0.01,0.012,0.7665888077766017
163,grid,0.7665888077766017,0.0006,10.0,0.1,2000,0.1,0.12,0.7665888077766017
164,grid,0.7665888077766017,0.0006,10.0,0.1,2000,0.5,0.6,0.7665888077766017
165,grid,0.7665888077766017,0.0006,10.0,0.1,2000,1.0,1.2,0.7665888077766017
166,grid,0.6797517734933644,0.0006,10.0,0.1,2000,5.0,6.0,0.6797517734933644
